concept;prefLabel;narrowMatch;broadMatch;closeMatch;altLabel
http://example.org/skos/libri_thesauri_2171;memoir literature;http://example.org/concepts/libri_thesauri_7810,http://example.org/concepts/libri_thesauri_4759,http://example.org/concepts/libri_thesauri_10568;http://example.org/concepts/libri_thesauri_7461;http://www.wikidata.org/entity/Q112117845,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115260;memoárová literatura@cs
http://example.org/skos/libri_thesauri_13437;religious literature;http://example.org/concepts/libri_thesauri_1885,http://example.org/concepts/libri_thesauri_3025,http://example.org/concepts/libri_thesauri_10520,http://example.org/concepts/libri_thesauri_2896,http://example.org/concepts/libri_thesauri_10442;http://example.org/concepts/libri_thesauri_3349,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q12617225,http://www.yso.fi/onto/yso/p7289,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115475;religiös litteratur@fi,náboženská literatura@cs
http://example.org/skos/libri_thesauri_2573;poetry of Turkey;;http://example.org/concepts/libri_thesauri_9048;http://www.wikidata.org/entity/Q6102109,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115803;turecká poezie@cs
http://example.org/skos/libri_thesauri_2585;Polish poetry;;http://example.org/concepts/libri_thesauri_2584;http://www.wikidata.org/entity/Q7210060,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115806;polská poezie@cs
http://example.org/skos/libri_thesauri_2419;opinion journalism;http://example.org/concepts/libri_thesauri_2895,http://example.org/concepts/libri_thesauri_8264,http://example.org/concepts/libri_thesauri_3048,http://example.org/concepts/libri_thesauri_2277,http://example.org/concepts/libri_thesauri_5746,http://example.org/concepts/libri_thesauri_1342;http://example.org/concepts/libri_thesauri_4767,http://example.org/concepts/libri_thesauri_533,http://example.org/concepts/libri_thesauri_2848;http://www.wikidata.org/entity/Q156035,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115958,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph124828;publicistika (literatura)@cs,publicistika@cs
http://example.org/skos/libri_thesauri_7461;written source;http://example.org/concepts/libri_thesauri_1055,http://example.org/concepts/libri_thesauri_462,http://example.org/concepts/libri_thesauri_4758,http://example.org/concepts/libri_thesauri_332,http://example.org/concepts/libri_thesauri_2171,http://example.org/concepts/libri_thesauri_1182,http://example.org/concepts/libri_thesauri_3732,http://example.org/concepts/libri_thesauri_2172,http://example.org/concepts/libri_thesauri_2995,http://example.org/concepts/libri_thesauri_1904;http://example.org/concepts/libri_thesauri_1577,http://example.org/concepts/libri_thesauri_1583,http://example.org/concepts/libri_thesauri_13575;http://www.wikidata.org/entity/Q3326343,http://www.yso.fi/onto/yso/p17515,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115977;kirjalliset lähteet@fi,písemné prameny@cs
http://example.org/skos/libri_thesauri_8085;novel;http://example.org/concepts/libri_thesauri_9412,http://example.org/concepts/libri_thesauri_6835,http://example.org/concepts/libri_thesauri_8219,http://example.org/concepts/libri_thesauri_2600,http://example.org/concepts/libri_thesauri_7403,http://example.org/concepts/libri_thesauri_5413,http://example.org/concepts/libri_thesauri_3687,http://example.org/concepts/libri_thesauri_3161,http://example.org/concepts/libri_thesauri_11036,http://example.org/concepts/libri_thesauri_8081,http://example.org/concepts/libri_thesauri_667,http://example.org/concepts/libri_thesauri_7657,http://example.org/concepts/libri_thesauri_253,http://example.org/concepts/libri_thesauri_1076,http://example.org/concepts/libri_thesauri_10227,http://example.org/concepts/libri_thesauri_8024,http://example.org/concepts/libri_thesauri_10962,http://example.org/concepts/libri_thesauri_11043,http://example.org/concepts/libri_thesauri_9883,http://example.org/concepts/libri_thesauri_12403,http://example.org/concepts/libri_thesauri_11409,http://example.org/concepts/libri_thesauri_14508,http://example.org/concepts/libri_thesauri_6830,http://example.org/concepts/libri_thesauri_3988,http://example.org/concepts/libri_thesauri_7111,http://example.org/concepts/libri_thesauri_10836,http://example.org/concepts/libri_thesauri_5986,http://example.org/concepts/libri_thesauri_9014;http://example.org/concepts/libri_thesauri_2687,http://example.org/concepts/libri_thesauri_4714;http://www.wikidata.org/entity/Q8261,http://www.yso.fi/onto/yso/p1896,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116056;romaanit@fi,román@cs
http://example.org/skos/libri_thesauri_2936;old prints;http://example.org/concepts/libri_thesauri_3270,http://example.org/concepts/libri_thesauri_633,http://example.org/concepts/libri_thesauri_1772,http://example.org/concepts/libri_thesauri_2823;http://example.org/concepts/libri_thesauri_13039;http://www.wikidata.org/entity/Q9344156,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116268;staré tisky@cs
http://example.org/skos/libri_thesauri_3807;world literature;http://example.org/concepts/libri_thesauri_1684,http://example.org/concepts/libri_thesauri_1249;;http://www.wikidata.org/entity/Q257085,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116360;světová literatura@cs
http://example.org/skos/libri_thesauri_2251;monograph;;http://example.org/concepts/libri_thesauri_6572;http://www.wikidata.org/entity/Q193495,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116457;monografie@cs
http://example.org/skos/libri_thesauri_533;belletristic literature;http://example.org/concepts/libri_thesauri_2687,http://example.org/concepts/libri_thesauri_2419,http://example.org/concepts/libri_thesauri_7345,http://example.org/concepts/libri_thesauri_2574;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q268416,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116528;umělecká literatura@cs
http://example.org/skos/libri_thesauri_2848;factual literature;http://example.org/concepts/libri_thesauri_2419,http://example.org/concepts/libri_thesauri_5058,http://example.org/concepts/libri_thesauri_3166,http://example.org/concepts/libri_thesauri_2619,http://example.org/concepts/libri_thesauri_2452;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q12778293,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116673;věcná literatura@cs
http://example.org/skos/libri_thesauri_1023;Czech prose;;http://example.org/concepts/libri_thesauri_7660;http://www.wikidata.org/entity/Q113547767,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116861;česká próza@cs,Článek připomínající památku J. A. Komenského.@cs,literátská bratrstva@cs
http://example.org/skos/libri_thesauri_323;ancient Greek literature;http://example.org/concepts/libri_thesauri_325;http://example.org/concepts/libri_thesauri_327,http://example.org/concepts/libri_thesauri_3942;http://www.wikidata.org/entity/Q657246,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116890;řecká antická literatura@cs
http://example.org/skos/libri_thesauri_3427;Talmud;http://example.org/concepts/libri_thesauri_1521;http://example.org/concepts/libri_thesauri_553,http://example.org/concepts/libri_thesauri_822,http://example.org/concepts/libri_thesauri_4597;http://www.wikidata.org/entity/Q43290,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117145;talmud@cs
http://example.org/skos/libri_thesauri_950;creative and professional writing;http://example.org/concepts/libri_thesauri_10837,http://example.org/concepts/libri_thesauri_1662,http://example.org/concepts/libri_thesauri_2027;http://example.org/concepts/libri_thesauri_2867;http://www.wikidata.org/entity/Q113209507,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117227;literární tvorba@cs,slam poetry@cs
http://example.org/skos/libri_thesauri_218;German-language literature;;;https://www.wikidata.org/wiki/Q181287,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117246;německá literatura@cs
http://example.org/skos/libri_thesauri_1283;explanatory dictionary;;;http://www.wikidata.org/entity/Q897755,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117287;výkladové slovníky@cs
http://example.org/skos/libri_thesauri_304;American drama;;http://example.org/concepts/libri_thesauri_305;http://www.wikidata.org/entity/Q115156383,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118377;americké drama@cs
http://example.org/skos/libri_thesauri_308;American poetry;;http://example.org/concepts/libri_thesauri_305;http://www.wikidata.org/entity/Q3099146,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118382;americká poezie@cs
http://example.org/skos/libri_thesauri_309;American prose literature;;http://example.org/concepts/libri_thesauri_305;http://www.wikidata.org/entity/Q115161718,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118383;americká próza@cs
http://example.org/skos/libri_thesauri_327;ancient literature;http://example.org/concepts/libri_thesauri_323,http://example.org/concepts/libri_thesauri_326;;http://www.wikidata.org/entity/Q541923,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118489;antické literatury@cs
http://example.org/skos/libri_thesauri_357;Apocrypha;;;http://www.wikidata.org/entity/Q3092752,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118551;apokryfy@cs
http://example.org/skos/libri_thesauri_367;Arabic poetry;;http://example.org/concepts/libri_thesauri_14634;http://www.wikidata.org/entity/Q1292502,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118560;arabská poezie@cs
http://example.org/skos/libri_thesauri_463;autograph;;http://example.org/concepts/libri_thesauri_4488;http://www.wikidata.org/entity/Q9026959,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118689;autografy@cs
http://example.org/skos/libri_thesauri_498;Baroque literature;;;http://www.wikidata.org/entity/Q1431376,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118768;barokní literatura@cs
http://example.org/skos/libri_thesauri_6105;beatnik;;http://example.org/concepts/libri_thesauri_2042;http://www.wikidata.org/entity/Q622408,http://www.yso.fi/onto/yso/p1449,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118790;beatnikit@fi,beatnici@cs
http://example.org/skos/libri_thesauri_542;Bengali poetry;;http://example.org/concepts/libri_thesauri_541;http://www.wikidata.org/entity/Q4887695,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118808;bengálská poezie@cs
http://example.org/skos/libri_thesauri_561;Biblical text;http://example.org/concepts/libri_thesauri_5140,http://example.org/concepts/libri_thesauri_5895;;http://www.wikidata.org/entity/Q115161671,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118860;biblické texty@cs
http://example.org/skos/libri_thesauri_574;bibliophilia;;;http://www.wikidata.org/entity/Q113016699,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118861;bibliofilie@cs
http://example.org/skos/libri_thesauri_8212;bibliophilia;http://example.org/concepts/libri_thesauri_573;http://example.org/concepts/libri_thesauri_10916;http://www.wikidata.org/entity/Q214719,http://www.yso.fi/onto/yso/p19249,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118863;bibliofilia@fi,bibliofilství@cs
http://example.org/skos/libri_thesauri_619;Brazilian literature;;;http://www.wikidata.org/entity/Q849186,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118978;brazilská literatura@cs
http://example.org/skos/libri_thesauri_631;British literature;http://example.org/concepts/libri_thesauri_3769,http://example.org/concepts/libri_thesauri_4584,http://example.org/concepts/libri_thesauri_3175,http://example.org/concepts/libri_thesauri_10966;;http://www.wikidata.org/entity/Q764912,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph118993;britská literatura@cs
http://example.org/skos/libri_thesauri_1075;detective literature;http://example.org/concepts/libri_thesauri_959,http://example.org/concepts/libri_thesauri_1076,http://example.org/concepts/libri_thesauri_1075;http://example.org/concepts/libri_thesauri_1075,http://example.org/concepts/libri_thesauri_2687;http://www.wikidata.org/entity/Q20665028,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119402,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph201912;detektivní literatura@cs,detektivní próza@cs
http://example.org/skos/libri_thesauri_1076;detective novel;;http://example.org/concepts/libri_thesauri_8085,http://example.org/concepts/libri_thesauri_1075;http://www.wikidata.org/entity/Q20664817,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119403;detektivní román@cs,detektivní romány@cs
http://example.org/skos/libri_thesauri_945;courtly love literature;http://example.org/concepts/libri_thesauri_8081;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q3256771,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119655;dvorská literatura@cs
http://example.org/skos/libri_thesauri_1249;European literature;http://example.org/concepts/libri_thesauri_1622;http://example.org/concepts/libri_thesauri_3807;http://www.wikidata.org/entity/Q2731060,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120062;evropská literatura@cs
http://example.org/skos/libri_thesauri_1250;European mythology;http://example.org/concepts/libri_thesauri_7869,http://example.org/concepts/libri_thesauri_8731,http://example.org/concepts/libri_thesauri_3265,http://example.org/concepts/libri_thesauri_133;http://example.org/concepts/libri_thesauri_13612;http://www.wikidata.org/entity/Q110071910,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120063;evropská mytologie@cs
http://example.org/skos/libri_thesauri_2928;exiles’ writings;;;http://www.wikidata.org/entity/Q66018203,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120089;exilová literatura@cs
http://example.org/skos/libri_thesauri_6284;fantasy literature;http://example.org/concepts/libri_thesauri_1313,http://example.org/concepts/libri_thesauri_3340;http://example.org/concepts/libri_thesauri_10727,http://example.org/concepts/libri_thesauri_11707;http://www.wikidata.org/entity/Q1057172,http://www.yso.fi/onto/yso/p14840,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120132;fantasiakirjallisuus@fi,fantasy literatura@cs
http://example.org/skos/libri_thesauri_1322;feminism and literature;;;http://www.wikidata.org/entity/Q115160626,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120152;feminismus a literatura@cs
http://example.org/skos/libri_thesauri_1327;fictional book;;http://example.org/concepts/libri_thesauri_6620;http://www.wikidata.org/entity/Q74574,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120177;fiktivní knihy@cs
http://example.org/skos/libri_thesauri_1333;film and literature;;http://example.org/concepts/libri_thesauri_6496,http://example.org/concepts/libri_thesauri_6935,http://example.org/concepts/libri_thesauri_13826;http://www.wikidata.org/entity/Q115161033,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120181;film a literatura@cs
http://example.org/skos/libri_thesauri_1357;Finnish poetry;;http://example.org/concepts/libri_thesauri_7157;http://www.wikidata.org/entity/Q5450854,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120249;finská poezie@cs
http://example.org/skos/libri_thesauri_1407;French poetry;;http://example.org/concepts/libri_thesauri_10811;http://www.wikidata.org/entity/Q3943110,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120367,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120345;francouzská poezie@cs,francouzsky psaná poezie@cs
http://example.org/skos/libri_thesauri_1402;French drama;;http://example.org/concepts/libri_thesauri_10811;http://www.wikidata.org/entity/Q115135883,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120369;francouzské drama@cs
http://example.org/skos/libri_thesauri_1421;Galician-language literature;;;http://www.wikidata.org/entity/Q2704264,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120464;galicijská literatura@cs
http://example.org/skos/libri_thesauri_2772;Germanistics (sources);http://example.org/concepts/libri_thesauri_2775;;http://www.wikidata.org/entity/Q113005831,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120552;germanika@cs
http://example.org/skos/libri_thesauri_10227;Gothic novel;;http://example.org/concepts/libri_thesauri_8085;http://www.wikidata.org/entity/Q192782,http://www.yso.fi/onto/yso/p25657,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120587;goottilaiset romaanit@fi,gotický román@cs
http://example.org/skos/libri_thesauri_2887;Georgian literature;;;http://www.wikidata.org/entity/Q23858060,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120618;gruzínská literatura@cs
http://example.org/skos/libri_thesauri_1544;Hebrew poetry;;http://example.org/concepts/libri_thesauri_10490;http://www.wikidata.org/entity/Q3401107,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120654;hebrejská poezie@cs
http://example.org/skos/libri_thesauri_1542;Hebrew manuscript;;http://example.org/concepts/libri_thesauri_4488;http://www.wikidata.org/entity/Q115160920,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120655;hebrejské rukopisy@cs
http://example.org/skos/libri_thesauri_1567;Hindi literature;;;http://www.wikidata.org/entity/Q1322592,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph120697,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph426674;hindská literatura@cs,hindsky psaná literatura@cs
