entity,source
Ewelina Tota,Biblioteka Narodowa - kartoteka autorytatywna
Ankica Blažinović Kljajo,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Krasoń,Biblioteka Narodowa - kartoteka autorytatywna
David Jasper,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Tomków,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Tomczyk,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Tomczak,Biblioteka Narodowa - kartoteka autorytatywna
Émile Egger,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Bajko,Biblioteka Narodowa - kartoteka autorytatywna
Beáta Thomka,Biblioteka Narodowa - kartoteka autorytatywna
Mariâ Teplâkova,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Telec,Biblioteka Narodowa - kartoteka autorytatywna
Marta Sienicka,Biblioteka Narodowa - kartoteka autorytatywna
Oliwia Tarasewicz-Gryt,Biblioteka Narodowa - kartoteka autorytatywna
Svetlana Vladimirovna Taran,Biblioteka Narodowa - kartoteka autorytatywna
Taccâna Bočkar,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Świąc,Biblioteka Narodowa - kartoteka autorytatywna
Kalina Sobierajska,Biblioteka Narodowa - kartoteka autorytatywna
Arkadiusz Krawczyk,Biblioteka Narodowa - kartoteka autorytatywna
Charles Morley,Biblioteka Narodowa - kartoteka autorytatywna
Mariusz Zagórski,Biblioteka Narodowa - kartoteka autorytatywna
Jean Terrasson,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Moździerz,Biblioteka Narodowa - kartoteka autorytatywna
Polykarp Leyser,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Ofierska,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Jaremko,Biblioteka Narodowa - kartoteka autorytatywna
Franco Marenco,Biblioteka Narodowa - kartoteka autorytatywna
Zofia Mycielska-Golik,Biblioteka Narodowa - kartoteka autorytatywna
Harry Zohn,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Norkowska,Biblioteka Narodowa - kartoteka autorytatywna
Roman Chojnacki,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Szkulmowska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Sienkiewicz-Charlish,Biblioteka Narodowa - kartoteka autorytatywna
Sophie Guermès,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Czekańska,Biblioteka Narodowa - kartoteka autorytatywna
Jonathan Ellis,Biblioteka Narodowa - kartoteka autorytatywna
Pavol Petrus,Biblioteka Narodowa - kartoteka autorytatywna
Imrich Vaško,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Pirogowska,Biblioteka Narodowa - kartoteka autorytatywna
Annis Pratt,Biblioteka Narodowa - kartoteka autorytatywna
Pavel Knápek,Biblioteka Narodowa - kartoteka autorytatywna
Carmen Dolores Carrillo Juárez,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Kamecka,Biblioteka Narodowa - kartoteka autorytatywna
Vol'ga Mìkalaeŭna Gubskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Gerard Kilroy,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Pyzik,Biblioteka Narodowa - kartoteka autorytatywna
Farkas Gábor Kiss,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Kunicki,Biblioteka Narodowa - kartoteka autorytatywna
Eduardo Marks de Marques,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Kątny,Biblioteka Narodowa - kartoteka autorytatywna
David Buches,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Świderska-Chorąży,Biblioteka Narodowa - kartoteka autorytatywna
Édgar García Valencia,Biblioteka Narodowa - kartoteka autorytatywna
Jurij Łotman,Biblioteka Narodowa - kartoteka autorytatywna
Fedor Aleksandrovič Abramov,Biblioteka Narodowa - kartoteka autorytatywna
Veniamin Aleksandrovič Kaverin,Biblioteka Narodowa - kartoteka autorytatywna
Marina Bersano-Begey,Biblioteka Narodowa - kartoteka autorytatywna
Vâčeslav Mihajlovič Golovko,Biblioteka Narodowa - kartoteka autorytatywna
Alojzija Zupan Sosič,Biblioteka Narodowa - kartoteka autorytatywna
Pierre-François Burger,Biblioteka Narodowa - kartoteka autorytatywna
Józef Grabarek,Biblioteka Narodowa - kartoteka autorytatywna
Anna Głogowska,Biblioteka Narodowa - kartoteka autorytatywna
Zoriana Buń,Biblioteka Narodowa - kartoteka autorytatywna
Balasundaram Subramanian,Biblioteka Narodowa - kartoteka autorytatywna
Luise Schipporeit,Biblioteka Narodowa - kartoteka autorytatywna
Lucjan Tomasz Rycharski,Biblioteka Narodowa - kartoteka autorytatywna
Louis Olivier de Marconnay,Biblioteka Narodowa - kartoteka autorytatywna
Juan Marinello,Biblioteka Narodowa - kartoteka autorytatywna
Olga Taranek-Wolańska,Biblioteka Narodowa - kartoteka autorytatywna
Edisher Chelidze,Biblioteka Narodowa - kartoteka autorytatywna
Maia Raphava,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Kijak-Sawska,Biblioteka Narodowa - kartoteka autorytatywna
Johann Paul Gumprecht,Biblioteka Narodowa - kartoteka autorytatywna
Michael Erler,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Semenovič Arhangel'skij,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Osiński,Biblioteka Narodowa - kartoteka autorytatywna
Raymond Las Vergnas,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Ivanovič Rostovcev,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Łudzeń,Biblioteka Narodowa - kartoteka autorytatywna
Katerina Kedron,Biblioteka Narodowa - kartoteka autorytatywna
Oksana Goroško,Biblioteka Narodowa - kartoteka autorytatywna
Aldona Figura,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Wróbel-Bardzik,Biblioteka Narodowa - kartoteka autorytatywna
Elena Aleksandrovna Evdokimova,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Walicki,Biblioteka Narodowa - kartoteka autorytatywna
Edyta Błachut,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Igorevič Ŝerbakov,Biblioteka Narodowa - kartoteka autorytatywna
Bernadetta Darska,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Bartnik,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Vrtel-Wierczyński,Biblioteka Narodowa - kartoteka autorytatywna
Robert Sawa,Biblioteka Narodowa - kartoteka autorytatywna
Maria Zielińska,Biblioteka Narodowa - kartoteka autorytatywna
Kaja Rostkowska,Biblioteka Narodowa - kartoteka autorytatywna
Boris Briker,Biblioteka Narodowa - kartoteka autorytatywna
Chiara Piola Caselli,Biblioteka Narodowa - kartoteka autorytatywna
Franz Poland,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Tarkowska,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Ernst Weber,Biblioteka Narodowa - kartoteka autorytatywna
Sylwia Karpowicz-Słowikowska,Biblioteka Narodowa - kartoteka autorytatywna
Ìryna Èrnstaŭna Bagdanovìč,Biblioteka Narodowa - kartoteka autorytatywna
Bogdan Szadowski,Biblioteka Narodowa - kartoteka autorytatywna
Carl Hosius,Biblioteka Narodowa - kartoteka autorytatywna
Anna Filip,Biblioteka Narodowa - kartoteka autorytatywna
Mieczysława Materniak,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Filipczak,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Jastrzębski,Biblioteka Narodowa - kartoteka autorytatywna
Wioletta Wilk-Reguła,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Wilhelm Riemer,Biblioteka Narodowa - kartoteka autorytatywna
Paula Gotszlich,Biblioteka Narodowa - kartoteka autorytatywna
Richard Wagner,Biblioteka Narodowa - kartoteka autorytatywna
Christopher Tribble,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Majerski,Biblioteka Narodowa - kartoteka autorytatywna
Karl Kroeber,Biblioteka Narodowa - kartoteka autorytatywna
Ivanov-Razumnik,Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Gulcz,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Olejniczak,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Rokosz,Biblioteka Narodowa - kartoteka autorytatywna
Gábor Lanczkor,Biblioteka Narodowa - kartoteka autorytatywna
Raymond Warnier,Biblioteka Narodowa - kartoteka autorytatywna
M. Lavarenne,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Cichocka,Biblioteka Narodowa - kartoteka autorytatywna
Aram Parujrovič Grigorân,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Petrovič Grigor'ev,Biblioteka Narodowa - kartoteka autorytatywna
Marta Wierzbicka,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Georgievič Komlev,Biblioteka Narodowa - kartoteka autorytatywna
Anna Maria Wolińska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Monika Madej-Cetnarowska,Biblioteka Narodowa - kartoteka autorytatywna
Michael Parker,Biblioteka Narodowa - kartoteka autorytatywna
Gerhard Nebel,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Kreiten,Biblioteka Narodowa - kartoteka autorytatywna
Nikolaj Feofanovič Âkovlev,Biblioteka Narodowa - kartoteka autorytatywna
Ìlarìon Svêncìc'kij,Biblioteka Narodowa - kartoteka autorytatywna
Angela Bartens,Biblioteka Narodowa - kartoteka autorytatywna
Conradus Bavarus,Biblioteka Narodowa - kartoteka autorytatywna
Berry Palmer Chevasco,Biblioteka Narodowa - kartoteka autorytatywna
Dagmara Kuliś,Biblioteka Narodowa - kartoteka autorytatywna
Helmut Sauer,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Żółtowska-Sikora,Biblioteka Narodowa - kartoteka autorytatywna
Szymon Wegner,Biblioteka Narodowa - kartoteka autorytatywna
Miron Grigor'evič Harlap,Biblioteka Narodowa - kartoteka autorytatywna
Marìâ Vasilìvna Komova,Biblioteka Narodowa - kartoteka autorytatywna
Bartłomiej Borek,Biblioteka Narodowa - kartoteka autorytatywna
Bożena Mazurkowa,Biblioteka Narodowa - kartoteka autorytatywna
Jan Tuczyński,Biblioteka Narodowa - kartoteka autorytatywna
Zhanjun Shi,Biblioteka Narodowa - kartoteka autorytatywna
Anne-Marie Pelletier,Biblioteka Narodowa - kartoteka autorytatywna
Agata Więcławska,Biblioteka Narodowa - kartoteka autorytatywna
Angel Revilla Argüeso,Biblioteka Narodowa - kartoteka autorytatywna
Nadežda Vasil'evna Lukina,Biblioteka Narodowa - kartoteka autorytatywna
Maja Jasińska,Biblioteka Narodowa - kartoteka autorytatywna
Robert Grošelj,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Krzystek,Biblioteka Narodowa - kartoteka autorytatywna
Owen Lattimore,Biblioteka Narodowa - kartoteka autorytatywna
Marta Kozak-Gołębiowska,Biblioteka Narodowa - kartoteka autorytatywna
Arkadij Georgievič Gornfel'd,Biblioteka Narodowa - kartoteka autorytatywna
Ion Bogdan Lefter,Biblioteka Narodowa - kartoteka autorytatywna
Elena Georgievna Rudneva,Biblioteka Narodowa - kartoteka autorytatywna
Svetlana Vladimirovna Andreeva,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Techmańska,Biblioteka Narodowa - kartoteka autorytatywna
Amina Abdullaevna Gazizova,Biblioteka Narodowa - kartoteka autorytatywna
Michael Filitz,Biblioteka Narodowa - kartoteka autorytatywna
Nataliâ Arsen'evna Slepokurova,Biblioteka Narodowa - kartoteka autorytatywna
Elena Igorevna Riehakajnen,Biblioteka Narodowa - kartoteka autorytatywna
Johan Nicolai Madvig,Biblioteka Narodowa - kartoteka autorytatywna
Franciszek Terlikowski,Biblioteka Narodowa - kartoteka autorytatywna
Ludwik Bernacki,Biblioteka Narodowa - kartoteka autorytatywna
Chaim Żytłowski,Biblioteka Narodowa - kartoteka autorytatywna
E. Hudson Long,Biblioteka Narodowa - kartoteka autorytatywna
Sculley Bradley,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Słapa,Biblioteka Narodowa - kartoteka autorytatywna
Ilona Gołaszewska,Biblioteka Narodowa - kartoteka autorytatywna
Michaela Nowotnick,Biblioteka Narodowa - kartoteka autorytatywna
Grzegorz Kozera,Biblioteka Narodowa - kartoteka autorytatywna
Alina Merdas,Biblioteka Narodowa - kartoteka autorytatywna
Mariola Stankiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Davide Puccini,Biblioteka Narodowa - kartoteka autorytatywna
Jan Kuźniar,Biblioteka Narodowa - kartoteka autorytatywna
Franz Josef Beranek,Biblioteka Narodowa - kartoteka autorytatywna
Róża Wosiak-Śliwa,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Kozieł-Łęcki,Biblioteka Narodowa - kartoteka autorytatywna
Matylda Woźniacka,Biblioteka Narodowa - kartoteka autorytatywna
Irena Matuszkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Miatliuk,Biblioteka Narodowa - kartoteka autorytatywna
Rubin Feldszuh,Biblioteka Narodowa - kartoteka autorytatywna
Henriette Beese,Biblioteka Narodowa - kartoteka autorytatywna
Inge Jens,Biblioteka Narodowa - kartoteka autorytatywna
Caryl Emerson,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Drusius,Biblioteka Narodowa - kartoteka autorytatywna
Hermann Hettner,Biblioteka Narodowa - kartoteka autorytatywna
Anna Barcichowska,Biblioteka Narodowa - kartoteka autorytatywna
Johann Potken,Biblioteka Narodowa - kartoteka autorytatywna
Judyta Bednarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Oksana Vladimirovna Rtiŝeva,Biblioteka Narodowa - kartoteka autorytatywna
Jean Christopher Herold,Biblioteka Narodowa - kartoteka autorytatywna
Irina Maratovna Strižova,Biblioteka Narodowa - kartoteka autorytatywna
Hans Altenhein,Biblioteka Narodowa - kartoteka autorytatywna
Hannes Schwenger‏,Biblioteka Narodowa - kartoteka autorytatywna
Simeon Dončev Hadžikosev,Biblioteka Narodowa - kartoteka autorytatywna
Bogusława Latawiec,Biblioteka Narodowa - kartoteka autorytatywna
Irina Evgen'evna Prohorova,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Wawryniuk,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Zubiński,Biblioteka Narodowa - kartoteka autorytatywna
Juanita Garciagodoy,Biblioteka Narodowa - kartoteka autorytatywna
Vladimír Nezkusil,Biblioteka Narodowa - kartoteka autorytatywna
Monika Talarczyk-Gubała,Biblioteka Narodowa - kartoteka autorytatywna
Warron,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Afanasjew,Biblioteka Narodowa - kartoteka autorytatywna
Marta Balon,Biblioteka Narodowa - kartoteka autorytatywna
Adam Boberski,Biblioteka Narodowa - kartoteka autorytatywna
Karol Kosek,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Tofilski,Biblioteka Narodowa - kartoteka autorytatywna
Edmund Rabowicz,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Ivanovič Rozanov,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Szulc-Kurpaska,Biblioteka Narodowa - kartoteka autorytatywna
A. Guimarães Pinto,Biblioteka Narodowa - kartoteka autorytatywna
Glauco Natoli,Biblioteka Narodowa - kartoteka autorytatywna
Dieter Breuer,Biblioteka Narodowa - kartoteka autorytatywna
Bogdan Urban,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Teresa Dominiczak,Biblioteka Narodowa - kartoteka autorytatywna
Mihovil Kombol,Biblioteka Narodowa - kartoteka autorytatywna
Mieczysław Kurnatowski,Biblioteka Narodowa - kartoteka autorytatywna
Denver Graninger,Biblioteka Narodowa - kartoteka autorytatywna
Erling Nielsen,Biblioteka Narodowa - kartoteka autorytatywna
Anna Kacprzyk,Biblioteka Narodowa - kartoteka autorytatywna
Đorđe Trifunović,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Czajkowska-Zoń,Biblioteka Narodowa - kartoteka autorytatywna
Svetlana Ûr'evna Harčenko,Biblioteka Narodowa - kartoteka autorytatywna
Johann Buchler,Biblioteka Narodowa - kartoteka autorytatywna
Mariusz Kraska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Skórzewska,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Porzuczek,Biblioteka Narodowa - kartoteka autorytatywna
Jaroslav Med,Biblioteka Narodowa - kartoteka autorytatywna
Sreto Tanasić,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Âkovlevič Stoûnin,Biblioteka Narodowa - kartoteka autorytatywna
Ireneusz Opacki,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf von Gottschall,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Śniedziewski,Biblioteka Narodowa - kartoteka autorytatywna
Pádraic Moran,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Frączyk,Biblioteka Narodowa - kartoteka autorytatywna
Janko Šlebinger,Biblioteka Narodowa - kartoteka autorytatywna
Aga Zagno,Biblioteka Narodowa - kartoteka autorytatywna
Gabriel Groddeck,Biblioteka Narodowa - kartoteka autorytatywna
Ariane Martin,Biblioteka Narodowa - kartoteka autorytatywna
Rajmunda Plata,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Burczak,Biblioteka Narodowa - kartoteka autorytatywna
Monika Głowicka,Biblioteka Narodowa - kartoteka autorytatywna
Balasubramanian Kumaravadivelu,Biblioteka Narodowa - kartoteka autorytatywna
Regina Mikšytė,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Zegar,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Fabiańczyk,Biblioteka Narodowa - kartoteka autorytatywna
Majâ Mihajlovna Polehina,Biblioteka Narodowa - kartoteka autorytatywna
Odile Richard-Pauchet,Biblioteka Narodowa - kartoteka autorytatywna
Ileana Mihaila,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Nowacka,Biblioteka Narodowa - kartoteka autorytatywna
Valeriano Bellosta von Colbe,Biblioteka Narodowa - kartoteka autorytatywna
Caterina Squillace,Biblioteka Narodowa - kartoteka autorytatywna
Gjert Vestrheim,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Fernández Ulloa,Biblioteka Narodowa - kartoteka autorytatywna
Anna Valcerová-Bacigálová,Biblioteka Narodowa - kartoteka autorytatywna
Marzena Będkowska-Obłąk,Biblioteka Narodowa - kartoteka autorytatywna
Marek Cieśluk,Biblioteka Narodowa - kartoteka autorytatywna
Lorena Valera Villalba,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Grębowiec,Biblioteka Narodowa - kartoteka autorytatywna
Karl Wilhelm Keferstein,Biblioteka Narodowa - kartoteka autorytatywna
Otto Mencke,Biblioteka Narodowa - kartoteka autorytatywna
Steffen Hänschen,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Jarosz-Sienkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Żukowski,Biblioteka Narodowa - kartoteka autorytatywna
Elena Kováčiková,Biblioteka Narodowa - kartoteka autorytatywna
Marek Gołębiowski,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Anatol'evna Safonova,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Kazikowski,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Sergeevna Efimova,Biblioteka Narodowa - kartoteka autorytatywna
Lúcio Coco,Biblioteka Narodowa - kartoteka autorytatywna
Justyna Dąbrowska,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka von Zanthier,Biblioteka Narodowa - kartoteka autorytatywna
Martyna Nowicka,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Belcarzowa,Biblioteka Narodowa - kartoteka autorytatywna
Ìrina Volodimirìvna Černovalûk,Biblioteka Narodowa - kartoteka autorytatywna
Natalìâ Georgìïvna Aref'êva,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Wegner,Biblioteka Narodowa - kartoteka autorytatywna
Klementyna Czernicka,Biblioteka Narodowa - kartoteka autorytatywna
Marzena Ewa Krajewska,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Majdzik,Biblioteka Narodowa - kartoteka autorytatywna
Marta Varikaša,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Maria Małgowska,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Bronk-Bacon,Biblioteka Narodowa - kartoteka autorytatywna
Bogdan Ştefănescu,Biblioteka Narodowa - kartoteka autorytatywna
Otto Back,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Swatek,Biblioteka Narodowa - kartoteka autorytatywna
T. R. Glover,Biblioteka Narodowa - kartoteka autorytatywna
Claude Albert Mayer,Biblioteka Narodowa - kartoteka autorytatywna
Jadwiga Cook,Biblioteka Narodowa - kartoteka autorytatywna
Jan Daniel Hoffmann,Biblioteka Narodowa - kartoteka autorytatywna
Anna Czyżewska,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Wilhelm Roloff,Biblioteka Narodowa - kartoteka autorytatywna
Cornelius Valerius,Biblioteka Narodowa - kartoteka autorytatywna
Viktor Petrovič Meŝerâkov,Biblioteka Narodowa - kartoteka autorytatywna
Petar Lasta,Biblioteka Narodowa - kartoteka autorytatywna
