entity,source
Paprotkin Grisza,1600 postaci literackich
Joseph,1600 postaci literackich
Stankiewicz Hubert,1600 postaci literackich
Santiago (2),1600 postaci literackich
Seratowicz Julian,1600 postaci literackich
Stiller Anatol,1600 postaci literackich
Buendiowie - Amaranta,1600 postaci literackich
Aureliano,1600 postaci literackich
Josć Arcadio Buendia,1600 postaci literackich
Josć Arcadio,1600 postaci literackich
Czamcza Saladyn,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Fariszta Gabril,1600 postaci literackich
Skapen (Scapin),1600 postaci literackich
Burton Artur,1600 postaci literackich
Zbereźnicka-Podberezka Irina,1600 postaci literackich
Mazur Jasza (Jakub),1600 postaci literackich
Gustaw (1),1600 postaci literackich
Klara (1),1600 postaci literackich
Tariełkin Kandyd,1600 postaci literackich
Czerwiakow Iwan,1600 postaci literackich
Lennox Mary,1600 postaci literackich
Artur (1),1600 postaci literackich
Porfirion Osietek,1600 postaci literackich
Łańko Maciej,1600 postaci literackich
Jaeger (Jager) Moritz,1600 postaci literackich
Mefistofeles (Mefisto),1600 postaci literackich
Traktatu o łuskaniu fasoli bohater,1600 postaci literackich
Krzysztof (1),1600 postaci literackich
Kobrzyccy - Ignacy,1600 postaci literackich
Hekuba Trojańska,1600 postaci literackich
Billewiczówna Aleksandra (Oleńka),1600 postaci literackich
Dońcówna Horpyna,1600 postaci literackich
Drohojowska Krystyna (Krzysia),1600 postaci literackich
Jeziorkowska (Wołodyjowska) Barbara,1600 postaci literackich
Nowowiejscy - stary,1600 postaci literackich
Ewka; Podbipięta Longinus,1600 postaci literackich
Radziwiłł Bogusław,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Tuhaj-Bejowicz (Mellechowicz) Azja,1600 postaci literackich
Wiśniowiecki Jeremi,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Prozorowowie - Andrzej,1600 postaci literackich
Olga; Solony Wasilij,1600 postaci literackich
Tuzenbach Mikołaj,1600 postaci literackich
Wierszynin Aleksander,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Szywatowie - Ojciec,1600 postaci literackich
Ubu,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Hończar Ulana,1600 postaci literackich
Manders,1600 postaci literackich
Polenow-Czernowratska Tatiana,1600 postaci literackich
Blum Katarzyna,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Passepartout Jean (Jan Obieżyświat),1600 postaci literackich
Moriarty Dean,1600 postaci literackich
Razumow Kiryto,1600 postaci literackich
Charlus,1600 postaci literackich
Crecy Odeta de,1600 postaci literackich
Guermantes de - Błażej,1600 postaci literackich
Oriana; Morel Charles,1600 postaci literackich
Saint-Loup Robert de,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Verdurin Sidonia,1600 postaci literackich
Vinteuil,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Saba,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Zabierski Zabierscy,1600 postaci literackich
Maria (2),1600 postaci literackich
Rangułt Andrzej,1600 postaci literackich
Hoszowski Semen,1600 postaci literackich
Czepiec,Szkolny słownik bohaterów literackich | 1600 postaci literackich
łka i Groszek,1600 postaci literackich
Odrowąż Józef,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Guasco Pier Bernardo,1600 postaci literackich
Brut Choma,1600 postaci literackich
Raniewska Lubow,1600 postaci literackich
Gollum,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Sauron,1600 postaci literackich
Bezuchow Pierre,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bołkońska Maria,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bołkoński Andrzej,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Bołkoński Mikołaj,1600 postaci literackich
Kuragin Kuragin Anatol,1600 postaci literackich
Rostow Mikołaj,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Rostowa Natalia (Natasza),1600 postaci literackich
Woyzeck Friedrich Johann,1600 postaci literackich
Sanicki Andrzej,1600 postaci literackich
Compsonowie - Benjy,1600 postaci literackich
Caddy,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Jason III,1600 postaci literackich
Jason IV,1600 postaci literackich
Quentin,1600 postaci literackich
Astrów Michaił,1600 postaci literackich
Sieriebriakow Aleksander,1600 postaci literackich
Biegańska-Zawistowska Zofia,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Silver John,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Konrad (2),1600 postaci literackich
książę Otranto,1600 postaci literackich
K. (1),1600 postaci literackich
Zawisza Czarny,1600 postaci literackich
Savile Artur,1600 postaci literackich
Marmietadow Siemion,1600 postaci literackich
Marmietadowa Zofia (Sonia),1600 postaci literackich
Raskolnikow Rodion,1600 postaci literackich
Swidrygajłow Arkadiusz,1600 postaci literackich
Hańtia,1600 postaci literackich
Raptusiewicz Maciej (Cześnik),1600 postaci literackich
Buck,1600 postaci literackich
Welt Moryc (Maurycy),1600 postaci literackich
Buchowicz Władysław (Filip Merynos),1600 postaci literackich
Niechludow Dymitr,1600 postaci literackich
Schnier Hans,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Awij,1600 postaci literackich
Bartnicka Helena,1600 postaci literackich
Mannonowie - Ezra,1600 postaci literackich
Christine,1600 postaci literackich
Orin,1600 postaci literackich
Henrik,1600 postaci literackich
Konrad (3),1600 postaci literackich
Szebetkówna Lucja,1600 postaci literackich
Nut,Szkolny słownik bohaterów literackich | 1600 postaci literackich
kapitan,Szkolny słownik bohaterów literackich | 1600 postaci literackich
Arsieniew Aleksiej,1600 postaci literackich
Zygmunt (1),1600 postaci literackich
"""Gran Escritor, Maestro""",Szkolny słownik bohaterów literackich
Abbon,Szkolny słownik bohaterów literackich
Abdank Zenobi,Szkolny słownik bohaterów literackich
Abnolsturfan,Szkolny słownik bohaterów literackich
Abu Kir,Szkolny słownik bohaterów literackich
Abu Sir,Szkolny słownik bohaterów literackich
Acheronta Movebo,Szkolny słownik bohaterów literackich
Ackermannoe,Szkolny słownik bohaterów literackich
Adelantado,Szkolny słownik bohaterów literackich
Agić Mustafa,Szkolny słownik bohaterów literackich
Agłaja,Szkolny słownik bohaterów literackich
Agryppinilla,Szkolny słownik bohaterów literackich
Aisza,Szkolny słownik bohaterów literackich
Ajas,Szkolny słownik bohaterów literackich
Akne Montecalfi,Szkolny słownik bohaterów literackich
Akteon,Szkolny słownik bohaterów literackich
Al,Szkolny słownik bohaterów literackich
Alberighi Federigo Degli,Szkolny słownik bohaterów literackich
Albinos,Szkolny słownik bohaterów literackich
Alcyd,Szkolny słownik bohaterów literackich
Alf,Szkolny słownik bohaterów literackich
Aliaz-Zajbak,Szkolny słownik bohaterów literackich
Aliszar,Szkolny słownik bohaterów literackich
Allan Sally,Szkolny słownik bohaterów literackich
Allegretti Spartaco,Szkolny słownik bohaterów literackich
Almawiwa,Szkolny słownik bohaterów literackich
Alojzy Wujaszek,Szkolny słownik bohaterów literackich
Alquist,Szkolny słownik bohaterów literackich
Ałła,Szkolny słownik bohaterów literackich
Amalasunta,Szkolny słownik bohaterów literackich
Amstrong Edward Jerzy,Szkolny słownik bohaterów literackich
Amundeville Adela De,Szkolny słownik bohaterów literackich
And,Szkolny słownik bohaterów literackich
Andreas,Szkolny słownik bohaterów literackich
Andriusza,Szkolny słownik bohaterów literackich
Andrut,Szkolny słownik bohaterów literackich
Angstrom Janice,Szkolny słownik bohaterów literackich
Anis Al-Dżalis,Szkolny słownik bohaterów literackich
Antipow Paweł Pawłowicz,Szkolny słownik bohaterów literackich
Antonapoulos Spiros,Szkolny słownik bohaterów literackich
Antonio Aniołek,Szkolny słownik bohaterów literackich
Antonio Nauczyciel,Szkolny słownik bohaterów literackich
Antoniusz,Szkolny słownik bohaterów literackich
Antyfolus Z Efezu,Szkolny słownik bohaterów literackich
Antyfolus Z Syrakuz,Szkolny słownik bohaterów literackich
Anzelm Duresnel,Szkolny słownik bohaterów literackich
Aragornii,Szkolny słownik bohaterów literackich
Ardouin,Szkolny słownik bohaterów literackich
Arnheim Paul,Szkolny słownik bohaterów literackich
Arnoux Jakub,Szkolny słownik bohaterów literackich
Arnoux Maria Aniela,Szkolny słownik bohaterów literackich
Aronnax Pierre,Szkolny słownik bohaterów literackich
Arturo,Szkolny słownik bohaterów literackich
Arwena Undomiel,Szkolny słownik bohaterów literackich
Aschenbach Gustaw Von,Szkolny słownik bohaterów literackich
Astachow Aksinia,Szkolny słownik bohaterów literackich
Aston,Szkolny słownik bohaterów literackich
Astorf,Szkolny słownik bohaterów literackich
Astrów,Szkolny słownik bohaterów literackich
Aszur,Szkolny słownik bohaterów literackich
Atanazy Bida,Szkolny słownik bohaterów literackich
Atessa/Heliana/Dziewczyna/Diana,Szkolny słownik bohaterów literackich
A-To-Tso,Szkolny słownik bohaterów literackich
Audapani,Szkolny słownik bohaterów literackich
August Ii Mocny,Szkolny słownik bohaterów literackich
Aureliusz Flawiusz Magnus Kasjodor,Szkolny słownik bohaterów literackich
Autor,Szkolny słownik bohaterów literackich
Babad Azriel,Szkolny słownik bohaterów literackich
Bachir,Szkolny słownik bohaterów literackich
Bachmatiuk,Szkolny słownik bohaterów literackich
Baczyński,Szkolny słownik bohaterów literackich
Baggins Z Bag End Bilbo,Szkolny słownik bohaterów literackich
Bajdalski,Szkolny słownik bohaterów literackich
Bajdalskigienio,Szkolny słownik bohaterów literackich
Bakałarz,Szkolny słownik bohaterów literackich
Baldini Giuseppe,Szkolny słownik bohaterów literackich
Baldwin George,Szkolny słownik bohaterów literackich
Bałachońska Eliza,Szkolny słownik bohaterów literackich
Bańczycki,Szkolny słownik bohaterów literackich
Baptista,Szkolny słownik bohaterów literackich
Barabasz,Szkolny słownik bohaterów literackich
Barabasz Zwany Durnym,Szkolny słownik bohaterów literackich
Baraszkow Nastasja Filipowna,Szkolny słownik bohaterów literackich
Bard,Szkolny słownik bohaterów literackich
Bardell,Szkolny słownik bohaterów literackich
Bardior,Szkolny słownik bohaterów literackich
Barkley Catherine,Szkolny słownik bohaterów literackich
Barnes Lulamae,Szkolny słownik bohaterów literackich
Baron,Szkolny słownik bohaterów literackich
"Barret Iv, Oliwer",Szkolny słownik bohaterów literackich
Bartnicki Jan,Szkolny słownik bohaterów literackich
Bartoszewicz. Kazimierz,Szkolny słownik bohaterów literackich
Battista,Szkolny słownik bohaterów literackich
Bawoli Łeb Reginald,Szkolny słownik bohaterów literackich
Becky,Szkolny słownik bohaterów literackich
Bednarczyk Władysław,Szkolny słownik bohaterów literackich
Beer Giną,Szkolny słownik bohaterów literackich
Bejłka,Szkolny słownik bohaterów literackich
Beker,Szkolny słownik bohaterów literackich
Belfor Diana De,Szkolny słownik bohaterów literackich
Belial-Prepudrech Jakub Cefardi Azalin,Szkolny słownik bohaterów literackich
Belizariusz,Szkolny słownik bohaterów literackich
Belljoe,Szkolny słownik bohaterów literackich
Ben Scharie,Szkolny słownik bohaterów literackich
Benedykt Z Nursji,Szkolny słownik bohaterów literackich
Benek Kwiaciarz,Szkolny słownik bohaterów literackich
Beniowski Maurycy Kazimierz Zbigniew,Szkolny słownik bohaterów literackich
Benjy,Szkolny słownik bohaterów literackich
Benwolio,Szkolny słownik bohaterów literackich
Benzafanasol,Szkolny słownik bohaterów literackich
Beorn,Szkolny słownik bohaterów literackich
Berdamu Aleksander,Szkolny słownik bohaterów literackich
Berdamu Kobiety,Szkolny słownik bohaterów literackich
Berdamu Przełożeni,Szkolny słownik bohaterów literackich
Berdamu Przygodni Znajomi,Szkolny słownik bohaterów literackich
Berengarzarundel,Szkolny słownik bohaterów literackich
Bergerac Cyrano De,Szkolny słownik bohaterów literackich
Berknos,Szkolny słownik bohaterów literackich
Berkowie,Szkolny słownik bohaterów literackich
Bernard Z Clairvaux Św.,Szkolny słownik bohaterów literackich
Berrendo,Szkolny słownik bohaterów literackich
Betsey,Szkolny słownik bohaterów literackich
Biała Foka,Szkolny słownik bohaterów literackich
Biały Rycerz,Szkolny słownik bohaterów literackich
Bida Afońka,Szkolny słownik bohaterów literackich
Bielecki Jan,Szkolny słownik bohaterów literackich
Bilińska Maria,Szkolny słownik bohaterów literackich
Biliński Alo,Szkolny słownik bohaterów literackich
Bis,Szkolny słownik bohaterów literackich
Bishop Klara,Szkolny słownik bohaterów literackich
Blore William Henryk,Szkolny słownik bohaterów literackich
"Blorna, Doktor",Szkolny słownik bohaterów literackich
Blornatruda,Szkolny słownik bohaterów literackich
Blount Jake,Szkolny słownik bohaterów literackich
Błock Rudi,Szkolny słownik bohaterów literackich
Bmwka Cezary,Szkolny słownik bohaterów literackich
Bobczyński I Dobczyński,Szkolny słownik bohaterów literackich
Bobo,Szkolny słownik bohaterów literackich
Bocage,Szkolny słownik bohaterów literackich
Boczek,Szkolny słownik bohaterów literackich
Bogaczewiczolek,Szkolny słownik bohaterów literackich
Bogolepow Liza,Szkolny słownik bohaterów literackich
Bogulicki,Szkolny słownik bohaterów literackich
Bolesław Chrobry,Szkolny słownik bohaterów literackich
Bolesław Lambert,Szkolny słownik bohaterów literackich
Bonaparte Napoleon,Szkolny słownik bohaterów literackich
Bones Billy,Szkolny słownik bohaterów literackich
Bonifat,Szkolny słownik bohaterów literackich
Bonnemort,Szkolny słownik bohaterów literackich
Bordenave,Szkolny słownik bohaterów literackich
Borg,Szkolny słownik bohaterów literackich
Borkowska Stefania,Szkolny słownik bohaterów literackich
Borkowski,Szkolny słownik bohaterów literackich
Boromir,Szkolny słownik bohaterów literackich
Borowska Zofia,Szkolny słownik bohaterów literackich
Botard,Szkolny słownik bohaterów literackich
Boulanger Rudolf,Szkolny słownik bohaterów literackich
Boxer,Szkolny słownik bohaterów literackich
Bóttinger,Szkolny słownik bohaterów literackich
Bracy Maurycy De,Szkolny słownik bohaterów literackich
Bradamanti,Szkolny słownik bohaterów literackich
Bragasara,Szkolny słownik bohaterów literackich
Brambilla,Szkolny słownik bohaterów literackich
"Brand, Hrabia",Szkolny słownik bohaterów literackich
Brandt,Szkolny słownik bohaterów literackich
Brandybuck Merry,Szkolny słownik bohaterów literackich
Brannon Biff,Szkolny słownik bohaterów literackich
Brazi Luka,Szkolny słownik bohaterów literackich
Brent Emilia,Szkolny słownik bohaterów literackich
Bretschneider,Szkolny słownik bohaterów literackich
Breugnon Martynka,Szkolny słownik bohaterów literackich
"Breugnon, Żona Colasa",Szkolny słownik bohaterów literackich
Brillat-Ćwierciakiewicz,Szkolny słownik bohaterów literackich
Briscoelily,Szkolny słownik bohaterów literackich
Bromden,Szkolny słownik bohaterów literackich
Bronicz Paweł,Szkolny słownik bohaterów literackich
Bronikowski,Szkolny słownik bohaterów literackich
Bronisław,Szkolny słownik bohaterów literackich
Bruhlhenryk,Szkolny słownik bohaterów literackich
Brummel De Buffadero De Bluff,Szkolny słownik bohaterów literackich
Bruno,Szkolny słownik bohaterów literackich
Bryczysław,Szkolny słownik bohaterów literackich
Brynion,Szkolny słownik bohaterów literackich
"Brzana Zygmunt ""Brzezina""",Szkolny słownik bohaterów literackich
Bubulina,Szkolny słownik bohaterów literackich
Buddenbrook Antonina,Szkolny słownik bohaterów literackich
