entity,source
Gianna Frölicher,Biblioteka Narodowa - kartoteka autorytatywna
Olga Bronnikowa,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Lis,Biblioteka Narodowa - kartoteka autorytatywna
Berta Chojnowska,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Oniszczuk,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Pałgan,Biblioteka Narodowa - kartoteka autorytatywna
Kjell Olaf Jensen,Biblioteka Narodowa - kartoteka autorytatywna
John Balaban,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Seidel-Przywecki,Biblioteka Narodowa - kartoteka autorytatywna
Michał Kresak,Biblioteka Narodowa - kartoteka autorytatywna
Witold Falkowski,Biblioteka Narodowa - kartoteka autorytatywna
Janina Hrubá,Biblioteka Narodowa - kartoteka autorytatywna
Michał Pomorski,Biblioteka Narodowa - kartoteka autorytatywna
Igor Brewka,Biblioteka Narodowa - kartoteka autorytatywna
Marcin Kurek,Biblioteka Narodowa - kartoteka autorytatywna
Ōgai Mori,Biblioteka Narodowa - kartoteka autorytatywna
Aleks Monìč,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Polâkova,Biblioteka Narodowa - kartoteka autorytatywna
Susanne Held,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Wojciechowski,Biblioteka Narodowa - kartoteka autorytatywna
Dirk Höfer,Biblioteka Narodowa - kartoteka autorytatywna
Torsten Israel,Biblioteka Narodowa - kartoteka autorytatywna
Michael von Killisch-Horn,Biblioteka Narodowa - kartoteka autorytatywna
Susanne‏ Koppensteiner,Biblioteka Narodowa - kartoteka autorytatywna
Stephan Milich,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Raab,Biblioteka Narodowa - kartoteka autorytatywna
Christine Richter-Nilsson,Biblioteka Narodowa - kartoteka autorytatywna
Bo Magnus Nilsson,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Rosenegger-Bernard,Biblioteka Narodowa - kartoteka autorytatywna
Monika Vykoukal,Biblioteka Narodowa - kartoteka autorytatywna
Anna Ryczek,Biblioteka Narodowa - kartoteka autorytatywna
Łukasz Mańkowski,Biblioteka Narodowa - kartoteka autorytatywna
Robert Pucek,Biblioteka Narodowa - kartoteka autorytatywna
Sara Crimi,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Blatton-Segal,Biblioteka Narodowa - kartoteka autorytatywna
Blanka Kurata,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Nikolaevič Nejmirok,Biblioteka Narodowa - kartoteka autorytatywna
George Bayan,Biblioteka Narodowa - kartoteka autorytatywna
Alina Ludkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Michael Biggins,Biblioteka Narodowa - kartoteka autorytatywna
Myriam Salama-Carr,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Nittmanowa,Biblioteka Narodowa - kartoteka autorytatywna
Henryk Emanuel Glücksberg,Biblioteka Narodowa - kartoteka autorytatywna
Agatha Yoo,Biblioteka Narodowa - kartoteka autorytatywna
Brigitte Goldstein,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Wojczuk,Biblioteka Narodowa - kartoteka autorytatywna
Samuel E. Martin,Biblioteka Narodowa - kartoteka autorytatywna
Marie von Borch,Biblioteka Narodowa - kartoteka autorytatywna
Luisa Pece,Biblioteka Narodowa - kartoteka autorytatywna
Hugo Hultenberg,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Engliszer,Biblioteka Narodowa - kartoteka autorytatywna
Ákos Dudich,Biblioteka Narodowa - kartoteka autorytatywna
Helena Volná,Biblioteka Narodowa - kartoteka autorytatywna
Julian Korsak,Biblioteka Narodowa - kartoteka autorytatywna
Óndra Łysohorsky,Biblioteka Narodowa - kartoteka autorytatywna
Wiktoria Łaciuk,Biblioteka Narodowa - kartoteka autorytatywna
Erin Rice,Biblioteka Narodowa - kartoteka autorytatywna
Róża Walatka,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Lis,Biblioteka Narodowa - kartoteka autorytatywna
Tomás Prower,Biblioteka Narodowa - kartoteka autorytatywna
Kateřina Scheeová,Biblioteka Narodowa - kartoteka autorytatywna
Robert Jóźwiak,Biblioteka Narodowa - kartoteka autorytatywna
Magda Szmyt,Biblioteka Narodowa - kartoteka autorytatywna
Antonine Maillet,Biblioteka Narodowa - kartoteka autorytatywna
Marta Stasiak-Górna,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Dziekoński,Biblioteka Narodowa - kartoteka autorytatywna
Bärbel Schmidt,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Skarbińska-Zielińska,Biblioteka Narodowa - kartoteka autorytatywna
Déspoina Alexandrī,Biblioteka Narodowa - kartoteka autorytatywna
Kâveh Bayât,Biblioteka Narodowa - kartoteka autorytatywna
Balázs Szilágyi,Biblioteka Narodowa - kartoteka autorytatywna
Lilian Harlander,Biblioteka Narodowa - kartoteka autorytatywna
Marek Czekański,Biblioteka Narodowa - kartoteka autorytatywna
Michael von Isselt,Biblioteka Narodowa - kartoteka autorytatywna
Péter Bodó,Biblioteka Narodowa - kartoteka autorytatywna
Agnieszka Krzystoń-Obarzanek,Biblioteka Narodowa - kartoteka autorytatywna
Jean Knapp,Biblioteka Narodowa - kartoteka autorytatywna
Ágnes Drosztmér,Biblioteka Narodowa - kartoteka autorytatywna
Jusuf Vrioni,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Baranowska-Benincasa,Biblioteka Narodowa - kartoteka autorytatywna
D. M. Thomas,Biblioteka Narodowa - kartoteka autorytatywna
Jakub Zająkała,Biblioteka Narodowa - kartoteka autorytatywna
Laura Jurga,Biblioteka Narodowa - kartoteka autorytatywna
Federico Taibi,Biblioteka Narodowa - kartoteka autorytatywna
Richard Zenith,Biblioteka Narodowa - kartoteka autorytatywna
Mojżesz Jakob,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Guzik-Kobiela,Biblioteka Narodowa - kartoteka autorytatywna
Tejmuraz,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Słodyczka-Kovács,Biblioteka Narodowa - kartoteka autorytatywna
Bruno Fonzi,Biblioteka Narodowa - kartoteka autorytatywna
Ernest Alfred Wallis Budge,Biblioteka Narodowa - kartoteka autorytatywna
Vera Michalski-Hoffmann,Biblioteka Narodowa - kartoteka autorytatywna
Alfred Franzkeit,Biblioteka Narodowa - kartoteka autorytatywna
Paweł Dobrosielski,Biblioteka Narodowa - kartoteka autorytatywna
Metin Cengiz,Biblioteka Narodowa - kartoteka autorytatywna
Tomáš Bíla,Biblioteka Narodowa - kartoteka autorytatywna
Iva Harrisová,Biblioteka Narodowa - kartoteka autorytatywna
Katy Bakeová,Biblioteka Narodowa - kartoteka autorytatywna
Lavinia Branişte,Biblioteka Narodowa - kartoteka autorytatywna
Klára Machová,Biblioteka Narodowa - kartoteka autorytatywna
Violetta Gawor,Biblioteka Narodowa - kartoteka autorytatywna
Federico Lopiparo,Biblioteka Narodowa - kartoteka autorytatywna
Marek M. Dziekan,Biblioteka Narodowa - kartoteka autorytatywna
Marcela Slavíková,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Janczak,Biblioteka Narodowa - kartoteka autorytatywna
Naum Traǰanovski,Biblioteka Narodowa - kartoteka autorytatywna
Anthony Barnett,Biblioteka Narodowa - kartoteka autorytatywna
Dorothea Dieckmann,Biblioteka Narodowa - kartoteka autorytatywna
César Oliva,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Domiechowski,Biblioteka Narodowa - kartoteka autorytatywna
Lizelle Reymond,Biblioteka Narodowa - kartoteka autorytatywna
Anna Starzec,Biblioteka Narodowa - kartoteka autorytatywna
Robert Steingraber,Biblioteka Narodowa - kartoteka autorytatywna
Simeon Georgiev Todorov,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Góra,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Byra,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Basiuk,Biblioteka Narodowa - kartoteka autorytatywna
S. Hurwitz-Zalkes,Biblioteka Narodowa - kartoteka autorytatywna
Beata Giblak,Biblioteka Narodowa - kartoteka autorytatywna
Anna Brezovská,Biblioteka Narodowa - kartoteka autorytatywna
Henry Longan Stuart,Biblioteka Narodowa - kartoteka autorytatywna
Penelope Eades-Alvarez,Biblioteka Narodowa - kartoteka autorytatywna
Franz Fabricius,Biblioteka Narodowa - kartoteka autorytatywna
Julia Grebennikowa,Biblioteka Narodowa - kartoteka autorytatywna
Christian Morgenstern,Biblioteka Narodowa - kartoteka autorytatywna
Jan Baranowicz,Biblioteka Narodowa - kartoteka autorytatywna
Milivoe Jovanovič,Biblioteka Narodowa - kartoteka autorytatywna
Julian Stawiński,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Stefan Nowak,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Rudowska-Okrasko,Biblioteka Narodowa - kartoteka autorytatywna
Wiktor Żółtowski,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Szczutowski,Biblioteka Narodowa - kartoteka autorytatywna
Norman P. Goldhawk,Biblioteka Narodowa - kartoteka autorytatywna
Louis de Compiègne de Veil,Biblioteka Narodowa - kartoteka autorytatywna
Mara Dompè,Biblioteka Narodowa - kartoteka autorytatywna
Nina Siłajewa,Biblioteka Narodowa - kartoteka autorytatywna
Jan Wiesław Radwański,Biblioteka Narodowa - kartoteka autorytatywna
Sârgej Alâksandravìč Smatryčènka,Biblioteka Narodowa - kartoteka autorytatywna
Svâtlana Boguš,Biblioteka Narodowa - kartoteka autorytatywna
Bartłomiej Galas,Biblioteka Narodowa - kartoteka autorytatywna
Maja Burgiel,Biblioteka Narodowa - kartoteka autorytatywna
Martyna Zigouras,Biblioteka Narodowa - kartoteka autorytatywna
Sandra Siwak,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Natasza Skupińska,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Domka,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Harriot,Biblioteka Narodowa - kartoteka autorytatywna
Arlette Rosenblum,Biblioteka Narodowa - kartoteka autorytatywna
Anna Piotrowska,Biblioteka Narodowa - kartoteka autorytatywna
Louis Claude Bigot de Sainte-Croix,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Egorovič Fedoseev,Biblioteka Narodowa - kartoteka autorytatywna
Joseph Shadur,Biblioteka Narodowa - kartoteka autorytatywna
Ruth Edlund,Biblioteka Narodowa - kartoteka autorytatywna
Marta Tywonek,Biblioteka Narodowa - kartoteka autorytatywna
Amalia Gilodi,Biblioteka Narodowa - kartoteka autorytatywna
Marian Keller,Biblioteka Narodowa - kartoteka autorytatywna
János Arany,Biblioteka Narodowa - kartoteka autorytatywna
Eliezer Rubinstein,Biblioteka Narodowa - kartoteka autorytatywna
Ivan‏ Justen Santana,Biblioteka Narodowa - kartoteka autorytatywna
Bogusław Reutt,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Zygadło,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Cieślik,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Błeszyński,Biblioteka Narodowa - kartoteka autorytatywna
Nancy Cunard,Biblioteka Narodowa - kartoteka autorytatywna
Nìna Sârgeeŭna Dzâbolʹskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Lars Huldén,Biblioteka Narodowa - kartoteka autorytatywna
Ita Kozakiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Marczak-Oborski,Biblioteka Narodowa - kartoteka autorytatywna
Roberto Serrai,Biblioteka Narodowa - kartoteka autorytatywna
Mårten Edlund,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Lönnqvist,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Różycki-Kołodziejczyk,Biblioteka Narodowa - kartoteka autorytatywna
Maria A. Biernacka,Biblioteka Narodowa - kartoteka autorytatywna
Lûba Vinogradova,Biblioteka Narodowa - kartoteka autorytatywna
Anna Mackiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Warren Bargad,Biblioteka Narodowa - kartoteka autorytatywna
Stanley Franklin Chyet,Biblioteka Narodowa - kartoteka autorytatywna
Elie Bouhéreau,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Tylicka,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Spreng,Biblioteka Narodowa - kartoteka autorytatywna
János Ács,Biblioteka Narodowa - kartoteka autorytatywna
Maurycy Hawranek,Biblioteka Narodowa - kartoteka autorytatywna
Antonín Macht,Biblioteka Narodowa - kartoteka autorytatywna
Harry C. Stevens,Biblioteka Narodowa - kartoteka autorytatywna
Adam Michael Richter,Biblioteka Narodowa - kartoteka autorytatywna
Włodzimierz Boruński,Biblioteka Narodowa - kartoteka autorytatywna
José Emilio Pacheco,Biblioteka Narodowa - kartoteka autorytatywna
Jarosław Anders,Biblioteka Narodowa - kartoteka autorytatywna
Leopold Brodziński,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Kamyszew,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Froński,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Podlecka,Biblioteka Narodowa - kartoteka autorytatywna
Alicja Ziewiec,Biblioteka Narodowa - kartoteka autorytatywna
Gwido Zlatkes,Biblioteka Narodowa - kartoteka autorytatywna
Krystyna Chudowolska,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Bursztynowicz,Biblioteka Narodowa - kartoteka autorytatywna
Marek Roszczynialski,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Roman Kaczyński,Biblioteka Narodowa - kartoteka autorytatywna
Alice Ruiz,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Skuza-Zawadzka,Biblioteka Narodowa - kartoteka autorytatywna
D. A. P. D. E. F. U. L. K.,Biblioteka Narodowa - kartoteka autorytatywna
Anna E. Kamieniecka,Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Kochanowski,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Dzieduszycka,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Nadobnik,Biblioteka Narodowa - kartoteka autorytatywna
Miodrag Radović,Biblioteka Narodowa - kartoteka autorytatywna
Zuzanna Jusińska,Biblioteka Narodowa - kartoteka autorytatywna
Hanna Ożogowska,Biblioteka Narodowa - kartoteka autorytatywna
Olga Miękus,Biblioteka Narodowa - kartoteka autorytatywna
Mikołaj Iwanicki,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Płoska,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Jarecka-Żyluk,Biblioteka Narodowa - kartoteka autorytatywna
Anthony Cash,Biblioteka Narodowa - kartoteka autorytatywna
Tamar Berkowitz,Biblioteka Narodowa - kartoteka autorytatywna
Manfred Gsteiger,Biblioteka Narodowa - kartoteka autorytatywna
Anna Konopka,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Burszta-Kubiak,Biblioteka Narodowa - kartoteka autorytatywna
Ewa Tatarkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Piotrowski,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Kłokocki,Biblioteka Narodowa - kartoteka autorytatywna
Lori Saint-Martin,Biblioteka Narodowa - kartoteka autorytatywna
Ľubomír Feldek,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Rosół,Biblioteka Narodowa - kartoteka autorytatywna
Ana Castillo,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Łopuski,Biblioteka Narodowa - kartoteka autorytatywna
Bartosz Michałowski,Biblioteka Narodowa - kartoteka autorytatywna
Robert Zarnowski,Biblioteka Narodowa - kartoteka autorytatywna
Anna Witkowska,Biblioteka Narodowa - kartoteka autorytatywna
Olga Łabendowicz,Biblioteka Narodowa - kartoteka autorytatywna
Joanna Czacherska,Biblioteka Narodowa - kartoteka autorytatywna
Mahā Luṭfī,Biblioteka Narodowa - kartoteka autorytatywna
Małgorzata Kozicz,Biblioteka Narodowa - kartoteka autorytatywna
Olga Bondarczuk,Biblioteka Narodowa - kartoteka autorytatywna
Benjamin Moser,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Victor Palma Cayet,Biblioteka Narodowa - kartoteka autorytatywna
Galina Egorovna Lettieva,Biblioteka Narodowa - kartoteka autorytatywna
Elena Viktorovna Filippova,Biblioteka Narodowa - kartoteka autorytatywna
Jana Šavelová,Biblioteka Narodowa - kartoteka autorytatywna
Petr Weinberg,Biblioteka Narodowa - kartoteka autorytatywna
Joseph R. Foster,Biblioteka Narodowa - kartoteka autorytatywna
Magda Dawidek,Biblioteka Narodowa - kartoteka autorytatywna
Erri De Luca,Biblioteka Narodowa - kartoteka autorytatywna
Iga Cieślicka-Tomaszewska,Biblioteka Narodowa - kartoteka autorytatywna
Adriana Butureira,Biblioteka Narodowa - kartoteka autorytatywna
Gerlinde Althoff,Biblioteka Narodowa - kartoteka autorytatywna
Kazimierz Rey,Biblioteka Narodowa - kartoteka autorytatywna
E. L. Wagner,Biblioteka Narodowa - kartoteka autorytatywna
Józef Rossowski,Biblioteka Narodowa - kartoteka autorytatywna
Willem J. G. Cremers,Biblioteka Narodowa - kartoteka autorytatywna
Izaskun Gracia Quintana,Biblioteka Narodowa - kartoteka autorytatywna
Simon Bloxham,Biblioteka Narodowa - kartoteka autorytatywna
Ganna Ìocìfaŭna Skaržynskaâ-Savìckaâ,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Tur,Biblioteka Narodowa - kartoteka autorytatywna
Achille de Harlay,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Wartanowic Lehacy,Biblioteka Narodowa - kartoteka autorytatywna
Marzena Schneider,Biblioteka Narodowa - kartoteka autorytatywna
Zoja Skušek,Biblioteka Narodowa - kartoteka autorytatywna
Klaudia Dulińska,Biblioteka Narodowa - kartoteka autorytatywna
Karolina Frank,Biblioteka Narodowa - kartoteka autorytatywna
Lanka Sivaramaprasad,Biblioteka Narodowa - kartoteka autorytatywna
Dominika Ciechanowicz,Biblioteka Narodowa - kartoteka autorytatywna
Adam Bakuła,Biblioteka Narodowa - kartoteka autorytatywna
Tobiasz Wieczorek,Biblioteka Narodowa - kartoteka autorytatywna
Avrahm Yarmolinsky,Biblioteka Narodowa - kartoteka autorytatywna
Ales' Vìktaravìč Emâl'ânaŭ-Šylovìč,Biblioteka Narodowa - kartoteka autorytatywna
Anna Maria Babiak-Owad,Biblioteka Narodowa - kartoteka autorytatywna
Natalija Stepanović,Biblioteka Narodowa - kartoteka autorytatywna
Dora Seleši,Biblioteka Narodowa - kartoteka autorytatywna
Tanja Ivanović Ružin,Biblioteka Narodowa - kartoteka autorytatywna
Alfrèd Vigneron,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandra Błaszczyk,Biblioteka Narodowa - kartoteka autorytatywna
Mi-na Cho,Biblioteka Narodowa - kartoteka autorytatywna
Emilio Teza,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Naborowski,Biblioteka Narodowa - kartoteka autorytatywna
Vladimir Nabokov,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Murzynowski,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Jankowski,Biblioteka Narodowa - kartoteka autorytatywna
Eva-Maria Stelzer,Biblioteka Narodowa - kartoteka autorytatywna
Sarah W. R. Smith,Biblioteka Narodowa - kartoteka autorytatywna
Ewelina Węgrzyn,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Szewczenko,Biblioteka Narodowa - kartoteka autorytatywna
Herbert M. Howe,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Amsterdamski,Biblioteka Narodowa - kartoteka autorytatywna
Walter Cleworth Darwell,Biblioteka Narodowa - kartoteka autorytatywna
Melania Kierczyńska,Biblioteka Narodowa - kartoteka autorytatywna
Antonina Makowicz,Biblioteka Narodowa - kartoteka autorytatywna
Wolfgang‏ Behn,Biblioteka Narodowa - kartoteka autorytatywna
Milenia West,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Gora,Biblioteka Narodowa - kartoteka autorytatywna
Adam Dziadek,Biblioteka Narodowa - kartoteka autorytatywna
Artur Rzeczyca,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Bogdanowiczowa,Biblioteka Narodowa - kartoteka autorytatywna
Johann Wilhelm Ludwig Gleim,Biblioteka Narodowa - kartoteka autorytatywna
Patrick O'Brian,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Posmyk,Biblioteka Narodowa - kartoteka autorytatywna
Pierre Restaut,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Jacob Bast,Biblioteka Narodowa - kartoteka autorytatywna
Robert Hurley,Biblioteka Narodowa - kartoteka autorytatywna
Maciej Sabat,Biblioteka Narodowa - kartoteka autorytatywna
Natalia Fic,Biblioteka Narodowa - kartoteka autorytatywna
Ernest G. Clarke,Biblioteka Narodowa - kartoteka autorytatywna
Jan Van Bragt,Biblioteka Narodowa - kartoteka autorytatywna
Maranatha Iwańska,Biblioteka Narodowa - kartoteka autorytatywna
Laura Su Bischoff,Biblioteka Narodowa - kartoteka autorytatywna
Magdalena Kleszczewska,Biblioteka Narodowa - kartoteka autorytatywna
