entity,source
Biblioteka Publiczna w Dzielnicy Wilanów m.st. Warszawy,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Publiczna w Dzielnicy Żoliborz m.st. Warszawy,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Publicznej Szkoły Podstawowej nr 3 im. Powstańców Śląskich,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Radomskich Zakładów Materiałów Ogniotrwałych,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Ratuszowa,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Regionalna,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Samorządowa,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Samorządowa,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Schaffgotschów w Cieplicach,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Soloveckogo monastyrâ,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Starodruków Klasztoru Karmelitów na Piasku,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Studium Praktycznej Nauki Języków Obcych,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Studium Wojskowego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej im. Dzieci Zamojszczyzny,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 1 im. Adama Borysa,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 2 im. Bolesława Prusa,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 2 im. Tadeusza Kościuszki,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 4,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 51 im. Jana Pawła II,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Podstawowej nr 8 im. Marii Skłodowskiej-Curie,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Szkoły Zarządzania w Chorzowie,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Śląska,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Techniczna Zakładów Energetycznych Okręgu Wschodniego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Teologiczna Uniwersytetu Śląskiego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Towarzystwa Chrystusowego dla Polonii Zagranicznej im. ks. Jana Jabłońskiego TChr,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Towarzystwa Naukowego Płockiego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Tuvim,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Uczniów Prawa Uniwersytetu Jagiellońskiego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Ukraińskiego Uniwersytetu Państwowego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka UNESCO,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Uniwersytecka,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Uniwersytecka im. Jerzego Giedroycia,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Uniwersytetu Karoliny Północnej,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka w Zespole Szkolno-Przedszkolnym nr 16,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wirtualna Nauki,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wolność,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka WSB,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka WSB-NLU,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydawnictwa Artystyczno-Graficznego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Budownictwa i Architektury,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Filologicznego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Filologicznego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Filologicznego w Sosnowcu,Biblioteka Narodowa - kartoteka autorytatywna
"Biblioteka Wydziału Fizyki, Astronomii i Informatyki Stosowanej",Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Historycznego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Informatyki i Nauki o Materiałach,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Nauk o Sztuce,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Nauk o Ziemi,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Nauk o Żywieniu Człowieka i Konsumpcji,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Nauk Społecznych,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Pedagogiki i Psychologii,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Prawa i Nauk Społeczno-Ekonomicznych,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Radia i Telewizji,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wydziału Technologii i Inżynierii Chemicznej,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższego Seminarium Duchownego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższego Seminarium Duchownego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższego Seminarium Misyjnego Księży Sercanów,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższej Szkoły Administracji i Biznesu im. Eugeniusza Kwiatkowskiego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższej Szkoły Administracji Publicznej,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Wyższej Szkoły Gospodarstwa Wiejskiego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Zakładowa Odlewni Radomskich,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Zakładowa Zakładów Energetycznych Okręgu Wschodniego,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Zgromadzenia Księży Misjonarzy,Biblioteka Narodowa - kartoteka autorytatywna
Biblioteka Żydowskiego Instytutu Naukowego,Biblioteka Narodowa - kartoteka autorytatywna
"Biblioteka, Muzeum i Archiwum",Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheca Szegediensis Scholarum Piarum,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheca Theresiana,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek der altstadtischen evangelischen Kirche,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek der Gehe-Stiftung zu Dresden,Biblioteka Narodowa - kartoteka autorytatywna
"Bibliothek der Hochschule für Verkehrswesen ""Friedrich List""",Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek der Königlichen Regierung,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek des Auswärtigen Amtes,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek des Germanischen Nationalmuseums,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek des Staatlichen Domgymnasiums zu Halberstadt,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek Friedrich-Wilhelms-Institut,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothek Schloss Plathe,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque communale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque de L'Arsenal,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque de l'Observatoire de Paris,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque de l'Universite de Liege,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque de la ville de Mons,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque de Roanne,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque du Grand Séminaire,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque municipale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque municipale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque municipale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque Municipale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque municipale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque musicale,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque nationale du Quebec,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque publique,Biblioteka Narodowa - kartoteka autorytatywna
Bibliotheque publique,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque publique et universitaire,Biblioteka Narodowa - kartoteka autorytatywna
Bibliothèque Universitaire,Biblioteka Narodowa - kartoteka autorytatywna
"Biedrība ""Koknesei""",Biblioteka Narodowa - kartoteka autorytatywna
Bielowickie Stowarzyszenie Twórców Ludowych i Przyjaciół Kultury Ludowej,Biblioteka Narodowa - kartoteka autorytatywna
Bielska Szkoła Tańca,Biblioteka Narodowa - kartoteka autorytatywna
Biennale Warszawa,Biblioteka Narodowa - kartoteka autorytatywna
Biłgorajskie Towarzystwo Literackie,Biblioteka Narodowa - kartoteka autorytatywna
Biograf Roll,Biblioteka Narodowa - kartoteka autorytatywna
Bioteka,Biblioteka Narodowa - kartoteka autorytatywna
Birmingham Repertory Theatre,Biblioteka Narodowa - kartoteka autorytatywna
Birmingham Shakespeare Library,Biblioteka Narodowa - kartoteka autorytatywna
Bismarck-Museum,Biblioteka Narodowa - kartoteka autorytatywna
"Biuro Programu ""Niepodległa""",Biblioteka Narodowa - kartoteka autorytatywna
Biuro Promocji,Biblioteka Narodowa - kartoteka autorytatywna
Biuro Wydarzeń Kulturalnych,Biblioteka Narodowa - kartoteka autorytatywna
Biuro Wystaw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Biuro Wystaw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Biuro Wystaw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Biuro Wystaw Artystycznych,Biblioteka Narodowa - kartoteka autorytatywna
Black O!Range Dance Production,Biblioteka Narodowa - kartoteka autorytatywna
Bobino Théâtre,Biblioteka Narodowa - kartoteka autorytatywna
Bode-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Boldog Gizella Főegyházmegyei Gyűjtemény,Biblioteka Narodowa - kartoteka autorytatywna
Bolesławieckie Towarzystwo Fotograficzne,Biblioteka Narodowa - kartoteka autorytatywna
Borgarleikhúúsið,Biblioteka Narodowa - kartoteka autorytatywna
Bornholms Kunstmuseum,Biblioteka Narodowa - kartoteka autorytatywna
Botanischer Garten und Botanisches Museum,Biblioteka Narodowa - kartoteka autorytatywna
Brandenburgisches Landesamt für Denkmalpflege und Archäologisches Landesmuseum,Biblioteka Narodowa - kartoteka autorytatywna
Breslauer Künstlerverein,Biblioteka Narodowa - kartoteka autorytatywna
Brestskaâ oblastnaâ biblioteka imienii M. Gor'kogo,Biblioteka Narodowa - kartoteka autorytatywna
Bridge Theatre,Biblioteka Narodowa - kartoteka autorytatywna
Brinkkalan Galleria,Biblioteka Narodowa - kartoteka autorytatywna
Bristol Music Center,Biblioteka Narodowa - kartoteka autorytatywna
British Columbia Provincial Museum,Biblioteka Narodowa - kartoteka autorytatywna
British Library of Political and Economic Science,Biblioteka Narodowa - kartoteka autorytatywna
Broad,Biblioteka Narodowa - kartoteka autorytatywna
Bröhan-Museum,Biblioteka Narodowa - kartoteka autorytatywna
Brzeski Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Brzeskie Obwodowe Muzeum Krajoznawcze,Biblioteka Narodowa - kartoteka autorytatywna
Bücherei des Deutschen Ostens,Biblioteka Narodowa - kartoteka autorytatywna
Bulharské Kulturní a Informační Středisko,Biblioteka Narodowa - kartoteka autorytatywna
Bułgarski Instytut Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Bundeskunsthalle,Biblioteka Narodowa - kartoteka autorytatywna
Bundesverband der Deutschen Musikinstrumentenhersteller,Biblioteka Narodowa - kartoteka autorytatywna
Bunk'art,Biblioteka Narodowa - kartoteka autorytatywna
Burgerbibliothek,Biblioteka Narodowa - kartoteka autorytatywna
Bydgoskie Centrum Sztuki,Biblioteka Narodowa - kartoteka autorytatywna
Bytowskie Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
C.AR.M.E - Centro Arti Multiculturali e Etnosociali,Biblioteka Narodowa - kartoteka autorytatywna
Café Bauer,Biblioteka Narodowa - kartoteka autorytatywna
Caffe Cino,Biblioteka Narodowa - kartoteka autorytatywna
CAIXA Cultural,Biblioteka Narodowa - kartoteka autorytatywna
CAIXA Cultural Rio de Janeiro,Biblioteka Narodowa - kartoteka autorytatywna
California Palace of the Legion of Honor,Biblioteka Narodowa - kartoteka autorytatywna
Camaro Haus,Biblioteka Narodowa - kartoteka autorytatywna
Canadian Museum of Contemporary Photography,Biblioteka Narodowa - kartoteka autorytatywna
CandoCo Dance Company,Biblioteka Narodowa - kartoteka autorytatywna
Carl-Schirren-Gesellschaft,Biblioteka Narodowa - kartoteka autorytatywna
Carnegie Institute,Biblioteka Narodowa - kartoteka autorytatywna
Carpet Museum of Iran,Biblioteka Narodowa - kartoteka autorytatywna
Casa d'Aste Antonina,Biblioteka Narodowa - kartoteka autorytatywna
Casa de la Cultura Ecuatoriana,Biblioteka Narodowa - kartoteka autorytatywna
Casa de Portugal,Biblioteka Narodowa - kartoteka autorytatywna
Casa di Goethe,Biblioteka Narodowa - kartoteka autorytatywna
Castello Sforzesco,Biblioteka Narodowa - kartoteka autorytatywna
Castello Svevo,Biblioteka Narodowa - kartoteka autorytatywna
Center for Research and Studies on Kuwait,Biblioteka Narodowa - kartoteka autorytatywna
Center judovske kulturne dediščine Sinagoga Maribor,Biblioteka Narodowa - kartoteka autorytatywna
Centr sučasnogo mistectva M17,Biblioteka Narodowa - kartoteka autorytatywna
Central Museum Ginza,Biblioteka Narodowa - kartoteka autorytatywna
Central-Verein deutscher Staatsbürger jüdischen Glaubens,Biblioteka Narodowa - kartoteka autorytatywna
Centralna Biblioteka Geograficzna,Biblioteka Narodowa - kartoteka autorytatywna
Centralna Biblioteka Narodowa Tajwanu,Biblioteka Narodowa - kartoteka autorytatywna
Centralna Biblioteka Naukowa,Biblioteka Narodowa - kartoteka autorytatywna
Centralna Biblioteka Pedagogiczna Kuratorium Okręgu Szkolnego Wileńskiego,Biblioteka Narodowa - kartoteka autorytatywna
Centralna naukova bìblìoteka Harkìvskogo nacìonalnogo unìversitetu ìmenì V. N. Karazìna,Biblioteka Narodowa - kartoteka autorytatywna
Centralny Robotniczy Dom Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Centre canadien d'architecture,Biblioteka Narodowa - kartoteka autorytatywna
Centre d'arts contemporains,Biblioteka Narodowa - kartoteka autorytatywna
Centre de création contemporaine Olivier Debré,Biblioteka Narodowa - kartoteka autorytatywna
Centre National des Lettres.,Biblioteka Narodowa - kartoteka autorytatywna
Centre Pompidou Málaga,Biblioteka Narodowa - kartoteka autorytatywna
Centre Pompidou-Metz,Biblioteka Narodowa - kartoteka autorytatywna
Centro Cultural - Museo San Francisco,Biblioteka Narodowa - kartoteka autorytatywna
Centro Cultural Santa Teresa ‏,Biblioteka Narodowa - kartoteka autorytatywna
Centro Culturale,Biblioteka Narodowa - kartoteka autorytatywna
Centro de Iniciativas Culturales,Biblioteka Narodowa - kartoteka autorytatywna
Centro del Carmen,Biblioteka Narodowa - kartoteka autorytatywna
Centro di Studi Italiani,Biblioteka Narodowa - kartoteka autorytatywna
"Centro di Studi Medioevali ""G.G. Meersseman""",Biblioteka Narodowa - kartoteka autorytatywna
"Centro nacional de documentación científica, técnica y económica",Biblioteka Narodowa - kartoteka autorytatywna
Centrum Architektury,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Archiwistyki Społecznej,Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Artystyczno-Edukacyjne ""Fabryka""",Biblioteka Narodowa - kartoteka autorytatywna
Centrum Dialogu i Inicjatyw Twórczych,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Dialogu Kostiuchnówka,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Dialogu Kultur,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Dokumentacji Europejskiej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Dziedzictwa,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Edukacji,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Edukacji Kulturalnej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Edukacji Lokalnej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Ekspozycyjne Stara Kotłownia,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Interpretacji Zabytku,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury - Biblioteki i Sportu,Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury ""Browar B""",Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury ""Królestwo bez Kresu""",Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Euroregionu Stara Rzeźnia,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Gminy Ełk,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Gminy Rudna,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Aktywności w Dzielnicy Targówek m.st. Warszawy,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Bezpieczeństwa,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Biblioteka,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Biblioteka,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Czytelnictwa,Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury i Informacji Amerykańskiej ""American Corner""",Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Promocji Gminy .,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Rekreacji,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury i Sztuki im. Marii Konopnickiej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury im. Józefa Mehoffera,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Katowice im. Krystyny Bochenek,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Kurpiowskiej im. ks. Mieczysława Mieszki,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Latynoamerykańskiej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Młodzieży i Studentów Fama,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Podgórza,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Polskiej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Powiatu Słupskiego,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Rodzimej,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Studenckiej Mrowisko,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury Wietnamskiej Thăng Long,Biblioteka Narodowa - kartoteka autorytatywna
Centrum Kultury z Biblioteką,Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury, Sportu i Rekreacji",Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury, Sportu i Rekreacji",Biblioteka Narodowa - kartoteka autorytatywna
"Centrum Kultury, Sportu i Turystyki Ziemi Tykocińskiej",Biblioteka Narodowa - kartoteka autorytatywna
