entity,source
Aluízio Azevedo,Biblioteka Narodowa - kartoteka autorytatywna
Krzysztof Konarski,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Schult,Biblioteka Narodowa - kartoteka autorytatywna
Susan Taylor,Biblioteka Narodowa - kartoteka autorytatywna
Mimmo Morina,Biblioteka Narodowa - kartoteka autorytatywna
Samuel Smiles,Biblioteka Narodowa - kartoteka autorytatywna
Michel Georges-Michel,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Mierzwa,Biblioteka Narodowa - kartoteka autorytatywna
Roman Vávra,Biblioteka Narodowa - kartoteka autorytatywna
Maria Wiśniewska,Biblioteka Narodowa - kartoteka autorytatywna
Roman Maciejewski-Varga,Biblioteka Narodowa - kartoteka autorytatywna
Alexandre de Campion,Biblioteka Narodowa - kartoteka autorytatywna
M. Jabłoński,Biblioteka Narodowa - kartoteka autorytatywna
Philippe Desportes,Biblioteka Narodowa - kartoteka autorytatywna
Hilaire Bellock,Biblioteka Narodowa - kartoteka autorytatywna
Helmut Krausser,Biblioteka Narodowa - kartoteka autorytatywna
Mário Bortolotto,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Hermann Flayder,Biblioteka Narodowa - kartoteka autorytatywna
Frank Budgen,Biblioteka Narodowa - kartoteka autorytatywna
Leszek Wójtowicz,Biblioteka Narodowa - kartoteka autorytatywna
Carol McCleary,Biblioteka Narodowa - kartoteka autorytatywna
Przemysław Kazusek,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Madaule,Biblioteka Narodowa - kartoteka autorytatywna
Émile Fabre,Biblioteka Narodowa - kartoteka autorytatywna
Natalìâ Ivanìvna Korins'ka,Biblioteka Narodowa - kartoteka autorytatywna
Christian Friedrich Hunold,Biblioteka Narodowa - kartoteka autorytatywna
Pierre-Pascal Rossi,Biblioteka Narodowa - kartoteka autorytatywna
Juozas Grušys,Biblioteka Narodowa - kartoteka autorytatywna
Wainwright Evans,Biblioteka Narodowa - kartoteka autorytatywna
Sigrid Elmblad,Biblioteka Narodowa - kartoteka autorytatywna
Christian Wilhelm Haken,Biblioteka Narodowa - kartoteka autorytatywna
Ugo Gallo,Biblioteka Narodowa - kartoteka autorytatywna
Lukaš Kalûga,Biblioteka Narodowa - kartoteka autorytatywna
Aino Kallas,Biblioteka Narodowa - kartoteka autorytatywna
Seishi Yamaguchi,Biblioteka Narodowa - kartoteka autorytatywna
Lidiâ Dmitrievna Zinov'eva-Annibal,Biblioteka Narodowa - kartoteka autorytatywna
Zacharias Orth,Biblioteka Narodowa - kartoteka autorytatywna
Janina Preger,Biblioteka Narodowa - kartoteka autorytatywna
Cezary Leżeński,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Todd Komarnicki,Biblioteka Narodowa - kartoteka autorytatywna
Francois Bonade,Biblioteka Narodowa - kartoteka autorytatywna
Kristin Harmel,Biblioteka Narodowa - kartoteka autorytatywna
Lorella Zanardo,Biblioteka Narodowa - kartoteka autorytatywna
Igor Tyšš,Biblioteka Narodowa - kartoteka autorytatywna
Elżbieta Kuśnierek,Biblioteka Narodowa - kartoteka autorytatywna
Edward Janinski,Biblioteka Narodowa - kartoteka autorytatywna
Romuald Jean,Biblioteka Narodowa - kartoteka autorytatywna
Adrianna Ewa Stawska-Ostaszewska,Biblioteka Narodowa - kartoteka autorytatywna
Leopold Friedrich Günther von Göckingk,Biblioteka Narodowa - kartoteka autorytatywna
Ola Hansson,Biblioteka Narodowa - kartoteka autorytatywna
Džavad Aftahovič Tardžemanov,Biblioteka Narodowa - kartoteka autorytatywna
Sona Wan,Biblioteka Narodowa - kartoteka autorytatywna
Amanda Cinelli,Biblioteka Narodowa - kartoteka autorytatywna
Aleksej Fedorovič Merzlâkov,Biblioteka Narodowa - kartoteka autorytatywna
Olga Chrobra,Biblioteka Narodowa - kartoteka autorytatywna
Marian Berkowicz,Biblioteka Narodowa - kartoteka autorytatywna
Juliusz Baykowski,Biblioteka Narodowa - kartoteka autorytatywna
Jack L. Chalker,Biblioteka Narodowa - kartoteka autorytatywna
Jan Górec-Rosiński,Biblioteka Narodowa - kartoteka autorytatywna
Anna Gorazd,Biblioteka Narodowa - kartoteka autorytatywna
Lûbomir Konstantinov Sagaev,Biblioteka Narodowa - kartoteka autorytatywna
Edith Unnerstad,Biblioteka Narodowa - kartoteka autorytatywna
Anna Karecka-Marzec,Biblioteka Narodowa - kartoteka autorytatywna
Erhart Kästner,Biblioteka Narodowa - kartoteka autorytatywna
Duncan Kyle,Biblioteka Narodowa - kartoteka autorytatywna
Greta Åkerhielm,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Czermański,Biblioteka Narodowa - kartoteka autorytatywna
Luigi Santucci,Biblioteka Narodowa - kartoteka autorytatywna
Wawrzyniec Czereśniewski,Biblioteka Narodowa - kartoteka autorytatywna
Sławomir Kaczmarek,Biblioteka Narodowa - kartoteka autorytatywna
Roman Zając,Biblioteka Narodowa - kartoteka autorytatywna
Rafał Skarżycki,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Jerzy Grundkowski,Biblioteka Narodowa - kartoteka autorytatywna
Teresa Wagilewicz,Biblioteka Narodowa - kartoteka autorytatywna
Philip José Farmer,Biblioteka Narodowa - kartoteka autorytatywna
Rómulo Gallegos,Biblioteka Narodowa - kartoteka autorytatywna
José Luis Rodríguez García,Biblioteka Narodowa - kartoteka autorytatywna
Sârgej Darožny,Biblioteka Narodowa - kartoteka autorytatywna
Max Lundgren,Biblioteka Narodowa - kartoteka autorytatywna
Salvatore Rosa,Biblioteka Narodowa - kartoteka autorytatywna
Ûrij Nikolaevič Ivanov,Biblioteka Narodowa - kartoteka autorytatywna
Alison Oburia,Biblioteka Narodowa - kartoteka autorytatywna
Wiesław Krzysztoszek,Biblioteka Narodowa - kartoteka autorytatywna
Ales' Gurlo,Biblioteka Narodowa - kartoteka autorytatywna
Robert Élie,Biblioteka Narodowa - kartoteka autorytatywna
José María Pino Suárez,Biblioteka Narodowa - kartoteka autorytatywna
Jessica McQuinn,Biblioteka Narodowa - kartoteka autorytatywna
Stefan Stančev Runevski,Biblioteka Narodowa - kartoteka autorytatywna
Victoria Michaels,Biblioteka Narodowa - kartoteka autorytatywna
Nicki Elson,Biblioteka Narodowa - kartoteka autorytatywna
Boris Andreevič Filippov,Biblioteka Narodowa - kartoteka autorytatywna
Rudolf Jaroslav Kronbauer,Biblioteka Narodowa - kartoteka autorytatywna
Nicolae Mareş,Biblioteka Narodowa - kartoteka autorytatywna
Christoph Klesch,Biblioteka Narodowa - kartoteka autorytatywna
Max Kronberg,Biblioteka Narodowa - kartoteka autorytatywna
Andrzej Wołucki,Biblioteka Narodowa - kartoteka autorytatywna
Ángela Espinosa Ruiz,Biblioteka Narodowa - kartoteka autorytatywna
Alvarenga Peixoto,Biblioteka Narodowa - kartoteka autorytatywna
Marek Pietrzela,Biblioteka Narodowa - kartoteka autorytatywna
Jason F. Wright,Biblioteka Narodowa - kartoteka autorytatywna
Alice Blanchard,Biblioteka Narodowa - kartoteka autorytatywna
Heinrich Mühlpfort,Biblioteka Narodowa - kartoteka autorytatywna
Henry Drummond,Biblioteka Narodowa - kartoteka autorytatywna
Louise Otto,Biblioteka Narodowa - kartoteka autorytatywna
David Bailie Warden,Biblioteka Narodowa - kartoteka autorytatywna
Albert Soubies,Biblioteka Narodowa - kartoteka autorytatywna
Timrava,Biblioteka Narodowa - kartoteka autorytatywna
Józef Janin,Biblioteka Narodowa - kartoteka autorytatywna
Shane Dix,Biblioteka Narodowa - kartoteka autorytatywna
Jan Čarek,Biblioteka Narodowa - kartoteka autorytatywna
Zbigniew Cimek,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Florczyk,Biblioteka Narodowa - kartoteka autorytatywna
A. B. Guthrie,Biblioteka Narodowa - kartoteka autorytatywna
Hermína Franková,Biblioteka Narodowa - kartoteka autorytatywna
Sayyid Quṭb,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Grajek,Biblioteka Narodowa - kartoteka autorytatywna
Jane Adams,Biblioteka Narodowa - kartoteka autorytatywna
Nelly Roussel,Biblioteka Narodowa - kartoteka autorytatywna
George Ţărnea,Biblioteka Narodowa - kartoteka autorytatywna
Rebecca Rosenblum,Biblioteka Narodowa - kartoteka autorytatywna
Julia Rozworowska-Wolańska,Biblioteka Narodowa - kartoteka autorytatywna
Mieczysław Skotnicki,Biblioteka Narodowa - kartoteka autorytatywna
Svetozar Vlajković,Biblioteka Narodowa - kartoteka autorytatywna
Petr Kononovič Men'kov,Biblioteka Narodowa - kartoteka autorytatywna
Magdalina Ivanovna Sizova,Biblioteka Narodowa - kartoteka autorytatywna
Sheri Winn,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Możdżeński,Biblioteka Narodowa - kartoteka autorytatywna
Volodimir Kornijovič Gucalenko,Biblioteka Narodowa - kartoteka autorytatywna
Sarah Bower,Biblioteka Narodowa - kartoteka autorytatywna
Irmtraut Fröse-Schreer,Biblioteka Narodowa - kartoteka autorytatywna
Thomas Kinsella,Biblioteka Narodowa - kartoteka autorytatywna
Ernst Klee,Biblioteka Narodowa - kartoteka autorytatywna
Ìvan Veličkovskij,Biblioteka Narodowa - kartoteka autorytatywna
Alexīs Solomos,Biblioteka Narodowa - kartoteka autorytatywna
Ayi Kwei Armah,Biblioteka Narodowa - kartoteka autorytatywna
Peter Bieri,Biblioteka Narodowa - kartoteka autorytatywna
Józef Jankowski,Biblioteka Narodowa - kartoteka autorytatywna
Friedrich Wilhelm Krampitz,Biblioteka Narodowa - kartoteka autorytatywna
Celsus,Biblioteka Narodowa - kartoteka autorytatywna
Hubert Fedorowicz,Biblioteka Narodowa - kartoteka autorytatywna
Tara Sivec,Biblioteka Narodowa - kartoteka autorytatywna
Robert Mallet,Biblioteka Narodowa - kartoteka autorytatywna
Maria Jadwiga Migowa,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Nowak,Biblioteka Narodowa - kartoteka autorytatywna
H. W. Katz,Biblioteka Narodowa - kartoteka autorytatywna
Maurice Bedel,Biblioteka Narodowa - kartoteka autorytatywna
Auguste de Châtillon,Biblioteka Narodowa - kartoteka autorytatywna
Gertrude Page,Biblioteka Narodowa - kartoteka autorytatywna
Carol McAdoo Rehme,Biblioteka Narodowa - kartoteka autorytatywna
Tadeusz Becela,Biblioteka Narodowa - kartoteka autorytatywna
Hans Roger Madol,Biblioteka Narodowa - kartoteka autorytatywna
Clifford Chase,Biblioteka Narodowa - kartoteka autorytatywna
Keith Waldrop,Biblioteka Narodowa - kartoteka autorytatywna
Likofron,Biblioteka Narodowa - kartoteka autorytatywna
Alyxandra Harvey,Biblioteka Narodowa - kartoteka autorytatywna
Hans Georg Stümke,Biblioteka Narodowa - kartoteka autorytatywna
Marian Promiński,Biblioteka Narodowa - kartoteka autorytatywna
Katarzyna Sypko,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Pierchała,Biblioteka Narodowa - kartoteka autorytatywna
Zdzisław Popowski,Biblioteka Narodowa - kartoteka autorytatywna
Jean-Baptiste de Boyer d' Argens,Biblioteka Narodowa - kartoteka autorytatywna
Jan Jandourek,Biblioteka Narodowa - kartoteka autorytatywna
Aleksandr Nikolaevič Tišinin,Biblioteka Narodowa - kartoteka autorytatywna
Louis de Boissy,Biblioteka Narodowa - kartoteka autorytatywna
Piero Gribaudi,Biblioteka Narodowa - kartoteka autorytatywna
Martin Reepel,Biblioteka Narodowa - kartoteka autorytatywna
Ellison Hawks,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Haller,Biblioteka Narodowa - kartoteka autorytatywna
Peter Hernon,Biblioteka Narodowa - kartoteka autorytatywna
John Marks,Biblioteka Narodowa - kartoteka autorytatywna
Donald James,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Weigand,Biblioteka Narodowa - kartoteka autorytatywna
Frank Harris,Biblioteka Narodowa - kartoteka autorytatywna
Kevin Andrews,Biblioteka Narodowa - kartoteka autorytatywna
Jae-hong Kim,Biblioteka Narodowa - kartoteka autorytatywna
Jin-kyung Kim,Biblioteka Narodowa - kartoteka autorytatywna
Michał Fierla,Biblioteka Narodowa - kartoteka autorytatywna
Aleksander Chodźko,Biblioteka Narodowa - kartoteka autorytatywna
Karl Henniger,Biblioteka Narodowa - kartoteka autorytatywna
Maria Bronikowska,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Turkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Pijanka,Biblioteka Narodowa - kartoteka autorytatywna
Steve Lightfoot,Biblioteka Narodowa - kartoteka autorytatywna
Carl Frode Tiller,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Iosifovič Veller,Biblioteka Narodowa - kartoteka autorytatywna
Feliks Netz,Biblioteka Narodowa - kartoteka autorytatywna
Hans-Gerd Warmann,Biblioteka Narodowa - kartoteka autorytatywna
Kunegunda Komorowska,Biblioteka Narodowa - kartoteka autorytatywna
Jacques Roumain,Biblioteka Narodowa - kartoteka autorytatywna
Yashichiro Takahashi,Biblioteka Narodowa - kartoteka autorytatywna
Samson Bloch,Biblioteka Narodowa - kartoteka autorytatywna
Mămmăd Săid Ordubadi,Biblioteka Narodowa - kartoteka autorytatywna
Zahar Prilepin,Biblioteka Narodowa - kartoteka autorytatywna
Natal'â L'vovna Klûčareva,Biblioteka Narodowa - kartoteka autorytatywna
Jonathan Penner,Biblioteka Narodowa - kartoteka autorytatywna
Vera Mutafčieva,Biblioteka Narodowa - kartoteka autorytatywna
Mihail Renđov,Biblioteka Narodowa - kartoteka autorytatywna
Nic Pizzolatto,Biblioteka Narodowa - kartoteka autorytatywna
Solmaz Kâmuran,Biblioteka Narodowa - kartoteka autorytatywna
Michal Habaj,Biblioteka Narodowa - kartoteka autorytatywna
Anna Malinowska,Biblioteka Narodowa - kartoteka autorytatywna
Lope de Rueda,Biblioteka Narodowa - kartoteka autorytatywna
Gwen Edelman,Biblioteka Narodowa - kartoteka autorytatywna
Miguel Echegaray,Biblioteka Narodowa - kartoteka autorytatywna
Jorge Garcia Castro,Biblioteka Narodowa - kartoteka autorytatywna
Stanisław Choiński,Biblioteka Narodowa - kartoteka autorytatywna
C. J. Cherryh,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Białkowska,Biblioteka Narodowa - kartoteka autorytatywna
Douglas Reeman,Biblioteka Narodowa - kartoteka autorytatywna
Grigorij Andreevič Glinka,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Seroka,Biblioteka Narodowa - kartoteka autorytatywna
Jean Vuaillat,Biblioteka Narodowa - kartoteka autorytatywna
Lucille H. Campey,Biblioteka Narodowa - kartoteka autorytatywna
Anna Rudawcowa,Biblioteka Narodowa - kartoteka autorytatywna
Szabolcs Baróti,Biblioteka Narodowa - kartoteka autorytatywna
Julian Majcherczyk,Biblioteka Narodowa - kartoteka autorytatywna
Tomáš Horváth,Biblioteka Narodowa - kartoteka autorytatywna
Waldemar Żelazny,Biblioteka Narodowa - kartoteka autorytatywna
Barbara Wendelken,Biblioteka Narodowa - kartoteka autorytatywna
Ilene Winckler,Biblioteka Narodowa - kartoteka autorytatywna
Jacek Jan Tatak,Biblioteka Narodowa - kartoteka autorytatywna
Johann Cörber,Biblioteka Narodowa - kartoteka autorytatywna
Ryszard Winiarski,Biblioteka Narodowa - kartoteka autorytatywna
Hannah Mary Rathbone,Biblioteka Narodowa - kartoteka autorytatywna
Anna Więzik,Biblioteka Narodowa - kartoteka autorytatywna
Emil Węgrzyn,Biblioteka Narodowa - kartoteka autorytatywna
Henry Tanners,Biblioteka Narodowa - kartoteka autorytatywna
Marco Paolini,Biblioteka Narodowa - kartoteka autorytatywna
Marc Olden,Biblioteka Narodowa - kartoteka autorytatywna
Ivan Ivanovič Brilliantov,Biblioteka Narodowa - kartoteka autorytatywna
Matilde Serao,Biblioteka Narodowa - kartoteka autorytatywna
György Faludy,Biblioteka Narodowa - kartoteka autorytatywna
Sahar Delijani,Biblioteka Narodowa - kartoteka autorytatywna
Janusz Przybysz,Biblioteka Narodowa - kartoteka autorytatywna
Husayn Tāhā,Biblioteka Narodowa - kartoteka autorytatywna
Yahya Hassan,Biblioteka Narodowa - kartoteka autorytatywna
Iwona Kacperska,Biblioteka Narodowa - kartoteka autorytatywna
Wanda Cichoszewska,Biblioteka Narodowa - kartoteka autorytatywna
David Lescot,Biblioteka Narodowa - kartoteka autorytatywna
Valentina Mihajlìvna Kovalenko,Biblioteka Narodowa - kartoteka autorytatywna
Werner Kortwich,Biblioteka Narodowa - kartoteka autorytatywna
Sara Sheridan,Biblioteka Narodowa - kartoteka autorytatywna
Theodor Storm,Biblioteka Narodowa - kartoteka autorytatywna
Čestmír Vejdělek,Biblioteka Narodowa - kartoteka autorytatywna
Eduard Korngold,Biblioteka Narodowa - kartoteka autorytatywna
L. Frank Baum,Biblioteka Narodowa - kartoteka autorytatywna
Tomasz Kołomyjski,Biblioteka Narodowa - kartoteka autorytatywna
Franciszek Grott,Biblioteka Narodowa - kartoteka autorytatywna
Tomek Tryzna,Leksykon literatury dla dzieci i młodzieży | Biblioteka Narodowa - kartoteka autorytatywna
Joanna Pawluśkiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Daniel Myrick,Biblioteka Narodowa - kartoteka autorytatywna
Pierre de Blois,Biblioteka Narodowa - kartoteka autorytatywna
Guillaume Amfrye de Chaulieu,Biblioteka Narodowa - kartoteka autorytatywna
Anne Heche,Biblioteka Narodowa - kartoteka autorytatywna
Eduard Pfeiffer,Biblioteka Narodowa - kartoteka autorytatywna
Aneta Modelska,Biblioteka Narodowa - kartoteka autorytatywna
Fritz-Jochen Kopka,Biblioteka Narodowa - kartoteka autorytatywna
Johannes Vaccaeus,Biblioteka Narodowa - kartoteka autorytatywna
Grigor Tûtûnnik,Biblioteka Narodowa - kartoteka autorytatywna
Wilhelm Schremmer,Biblioteka Narodowa - kartoteka autorytatywna
Anton Ingolič,Biblioteka Narodowa - kartoteka autorytatywna
Emilia Branecka-Ledwoń,Biblioteka Narodowa - kartoteka autorytatywna
Gilles Malençon,Biblioteka Narodowa - kartoteka autorytatywna
Michael Joyce,Biblioteka Narodowa - kartoteka autorytatywna
Valérie Guignabodet,Biblioteka Narodowa - kartoteka autorytatywna
Aldona Borowicz,Biblioteka Narodowa - kartoteka autorytatywna
Þórarinn Eldjárn,Biblioteka Narodowa - kartoteka autorytatywna
Wojciech Zimnicki,Biblioteka Narodowa - kartoteka autorytatywna
Stéphane Marchand,Biblioteka Narodowa - kartoteka autorytatywna
Leonardas Gutauskas,Biblioteka Narodowa - kartoteka autorytatywna
Lucy Dahl,Biblioteka Narodowa - kartoteka autorytatywna
Ludvík Kundera,Biblioteka Narodowa - kartoteka autorytatywna
Mateusz Koprowski,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Włodarczyk,Biblioteka Narodowa - kartoteka autorytatywna
Laura Jaffé,Biblioteka Narodowa - kartoteka autorytatywna
Mary Pope Osborne,Biblioteka Narodowa - kartoteka autorytatywna
Ekaterina Vladimirovna Polânskaâ,Biblioteka Narodowa - kartoteka autorytatywna
Else Lasker-Schüler,Biblioteka Narodowa - kartoteka autorytatywna
Ben Jonson,Biblioteka Narodowa - kartoteka autorytatywna
Charles Whiting,Biblioteka Narodowa - kartoteka autorytatywna
Tracey Cox,Biblioteka Narodowa - kartoteka autorytatywna
C.E. van Amerongen-van Straten,Biblioteka Narodowa - kartoteka autorytatywna
Henri Coulette,Biblioteka Narodowa - kartoteka autorytatywna
Donald Justice,Biblioteka Narodowa - kartoteka autorytatywna
Romulus Rusan,Biblioteka Narodowa - kartoteka autorytatywna
Marian Keyes,Biblioteka Narodowa - kartoteka autorytatywna
A. Wajter,Biblioteka Narodowa - kartoteka autorytatywna
Emma Jeleńska,Biblioteka Narodowa - kartoteka autorytatywna
Ulâna Lûbovič,Biblioteka Narodowa - kartoteka autorytatywna
Nik Pierumow,Biblioteka Narodowa - kartoteka autorytatywna
I. Z. Ben-Arie,Biblioteka Narodowa - kartoteka autorytatywna
Eduardo Lourenço,Biblioteka Narodowa - kartoteka autorytatywna
Adam Górski,Biblioteka Narodowa - kartoteka autorytatywna
Wacław Sierakowski,Biblioteka Narodowa - kartoteka autorytatywna
Kişvǝri,Biblioteka Narodowa - kartoteka autorytatywna
David Turkeltaub,Biblioteka Narodowa - kartoteka autorytatywna
Piotr Trusiewicz,Biblioteka Narodowa - kartoteka autorytatywna
Bogumił Wyszomirski,Biblioteka Narodowa - kartoteka autorytatywna
Muhammad ibn 'Abd al-Rahīm Ibn Abī al-Rabī',Biblioteka Narodowa - kartoteka autorytatywna
Ûrìj Tiŝenko,Biblioteka Narodowa - kartoteka autorytatywna
Annette T. Rubinstein,Biblioteka Narodowa - kartoteka autorytatywna
Dritero Agolli,Biblioteka Narodowa - kartoteka autorytatywna
Alexander Engel,Biblioteka Narodowa - kartoteka autorytatywna
Antoni Jankowski,Biblioteka Narodowa - kartoteka autorytatywna
Bernard Bailyn,Biblioteka Narodowa - kartoteka autorytatywna
